#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,12,11,23,24,999,99,99,0.91,9.88,6.7,271,9999,999,9.8,999,99,99
2013,12,11,23,54,999,99,99,0.85,9.88,6.52,262,9999,999,9.8,999,99,99
2013,12,12,0,24,999,99,99,0.81,9.09,6.51,276,9999,999,9.9,999,99,99
2013,12,12,0,54,999,99,99,0.87,9.09,6.91,278,9999,999,9.9,999,99,99
2013,12,12,1,24,999,99,99,0.83,10.53,6.7,288,9999,999,9.9,999,99,99
2013,12,12,1,54,999,99,99,0.85,9.09,6.95,270,9999,999,10,999,99,99
2013,12,12,2,24,999,99,99,0.83,9.09,6.69,290,9999,999,9.9,999,99,99
2013,12,12,2,54,999,99,99,0.8,11.11,6.63,298,9999,999,9.9,999,99,99
2013,12,12,3,24,999,99,99,0.77,10.53,6.48,295,9999,999,9.9,999,99,99
2013,12,12,3,54,999,99,99,0.78,9.88,6.5,291,9999,999,9.9,999,99,99
2013,12,12,4,24,999,99,99,0.78,10.53,6.62,284,9999,999,9.9,999,99,99
2013,12,12,4,54,999,99,99,0.74,10.53,6.45,297,9999,999,9.9,999,99,99
2013,12,12,5,24,999,99,99,0.74,8.33,6.56,287,9999,999,9.9,999,99,99
2013,12,12,5,54,999,99,99,0.73,8.33,6.81,273,9999,999,9.9,999,99,99
2013,12,12,6,24,999,99,99,0.71,9.09,6.83,280,9999,999,9.9,999,99,99
2013,12,12,6,54,999,99,99,0.67,10.53,6.73,281,9999,999,9.8,999,99,99
2013,12,12,7,24,999,99,99,0.69,8.33,6.83,283,9999,999,9.8,999,99,99
2013,12,12,7,54,999,99,99,0.66,18.18,6.8,217,9999,999,9.8,999,99,99
2013,12,12,8,24,999,99,99,0.63,10.53,6.95,292,9999,999,9.8,999,99,99
2013,12,12,8,54,999,99,99,0.61,8.33,6.89,278,9999,999,9.8,999,99,99
2013,12,12,9,24,999,99,99,0.65,8.33,6.98,284,9999,999,9.8,999,99,99
2013,12,12,9,54,999,99,99,0.65,11.11,7.21,270,9999,999,9.9,999,99,99
2013,12,12,10,24,999,99,99,0.66,18.18,7.34,217,9999,999,10,999,99,99
2013,12,12,10,54,999,99,99,0.62,16.67,7.04,246,9999,999,10,999,99,99
2013,12,12,11,24,999,99,99,0.63,15.38,7.3,263,9999,999,10,999,99,99
2013,12,12,11,54,999,99,99,0.57,16.67,7.26,236,9999,999,10.1,999,99,99
2013,12,12,12,24,999,99,99,0.57,16.67,7.48,253,9999,999,10.1,999,99,99
2013,12,12,12,54,999,99,99,0.59,15.38,8.01,267,9999,999,10.1,999,99,99
2013,12,12,13,24,999,99,99,0.54,16.67,7.86,256,9999,999,9.9,999,99,99
2013,12,12,13,54,999,99,99,0.54,16.67,8.84,242,9999,999,9.9,999,99,99
2013,12,12,14,24,999,99,99,0.54,15.38,8.72,271,9999,999,9.9,999,99,99
2013,12,12,14,54,999,99,99,0.55,14.29,8.64,277,9999,999,9.9,999,99,99
2013,12,12,15,24,999,99,99,0.55,15.38,8.17,274,9999,999,9.9,999,99,99
2013,12,12,15,54,999,99,99,0.57,15.38,8.36,281,9999,999,9.9,999,99,99
2013,12,12,16,24,999,99,99,0.6,14.29,8.1,273,9999,999,9.9,999,99,99
2013,12,12,16,54,999,99,99,0.64,14.29,8.76,280,9999,999,9.9,999,99,99
2013,12,12,17,24,999,99,99,0.61,14.29,8.83,288,9999,999,9.9,999,99,99
2013,12,12,17,54,999,99,99,0.65,14.29,8.59,273,9999,999,9.9,999,99,99
2013,12,12,18,24,999,99,99,0.71,14.29,9.94,281,9999,999,9.9,999,99,99
2013,12,12,18,54,999,99,99,0.69,14.29,9.78,277,9999,999,9.9,999,99,99
2013,12,12,19,24,999,99,99,0.75,14.29,10.39,270,9999,999,9.9,999,99,99
2013,12,12,19,54,999,99,99,0.81,13.33,10.55,278,9999,999,9.9,999,99,99
2013,12,12,20,24,999,99,99,0.83,14.29,10.73,271,9999,999,9.9,999,99,99
2013,12,12,20,54,999,99,99,0.89,13.33,10.89,278,9999,999,9.9,999,99,99
2013,12,12,21,24,999,99,99,0.8,13.33,10.77,283,9999,999,9.9,999,99,99
2013,12,12,21,54,999,99,99,1.02,13.33,11.38,277,9999,999,9.9,999,99,99
2013,12,12,22,24,999,99,99,0.88,13.33,11.34,274,9999,999,9.9,999,99,99
2013,12,12,22,54,999,99,99,0.96,13.33,11.66,274,9999,999,10,999,99,99
2013,12,12,23,24,999,99,99,0.96,13.33,11.68,277,9999,999,10,999,99,99
2013,12,12,23,54,999,99,99,0.74,13.33,10.68,290,9999,999,10.1,999,99,99
2013,12,13,0,24,999,99,99,0.8,12.5,11.29,278,9999,999,10.2,999,99,99
2013,12,13,0,54,999,99,99,1.02,13.33,11.76,283,9999,999,10.3,999,99,99
2013,12,13,1,24,999,99,99,0.93,13.33,11.61,271,9999,999,10.3,999,99,99
2013,12,13,1,54,999,99,99,0.9,12.5,11.43,281,9999,999,10.4,999,99,99
2013,12,13,2,24,999,99,99,1.02,13.33,11.62,277,9999,999,10.4,999,99,99
2013,12,13,2,54,999,99,99,0.98,13.33,10.86,278,9999,999,10.5,999,99,99
2013,12,13,3,24,999,99,99,0.93,13.33,11.04,274,9999,999,10.5,999,99,99
2013,12,13,3,54,999,99,99,1.03,13.33,11.28,277,9999,999,10.5,999,99,99
2013,12,13,4,24,999,99,99,1.22,13.33,11.34,278,9999,999,10.5,999,99,99
2013,12,13,4,54,999,99,99,0.96,12.5,10.1,278,9999,999,10.5,999,99,99
2013,12,13,5,24,999,99,99,1.13,13.33,10.02,274,9999,999,10.5,999,99,99
2013,12,13,5,54,999,99,99,1.19,13.33,9.85,278,9999,999,10.4,999,99,99
2013,12,13,6,24,999,99,99,1.11,12.5,8.52,280,9999,999,10.5,999,99,99
2013,12,13,6,54,999,99,99,1.21,13.33,8.36,257,9999,999,10.4,999,99,99
2013,12,13,7,24,999,99,99,1.23,13.33,9.07,269,9999,999,10.4,999,99,99
2013,12,13,7,54,999,99,99,1.28,13.33,8.8,273,9999,999,10.5,999,99,99
2013,12,13,8,24,999,99,99,1.36,12.5,8.96,276,9999,999,10.5,999,99,99
2013,12,13,8,54,999,99,99,1.36,12.5,8.54,267,9999,999,10.5,999,99,99
2013,12,13,9,24,999,99,99,1.47,12.5,8.74,266,9999,999,10.5,999,99,99
2013,12,13,9,54,999,99,99,1.57,12.5,9.21,276,9999,999,10.5,999,99,99
2013,12,13,10,24,999,99,99,1.52,12.5,8.76,273,9999,999,10.5,999,99,99
2013,12,13,10,54,999,99,99,1.57,11.76,8.85,278,9999,999,10.6,999,99,99
2013,12,13,11,24,999,99,99,1.47,12.5,8.74,277,9999,999,10.6,999,99,99
2013,12,13,11,54,999,99,99,1.65,13.33,8.81,276,9999,999,10.7,999,99,99
2013,12,13,12,24,999,99,99,1.62,12.5,8.88,280,9999,999,10.7,999,99,99
2013,12,13,12,54,999,99,99,1.62,11.76,9.06,280,9999,999,10.7,999,99,99
2013,12,13,13,24,999,99,99,1.83,11.76,8.94,281,9999,999,10.8,999,99,99
2013,12,13,13,54,999,99,99,1.89,12.5,9.26,273,9999,999,10.7,999,99,99
2013,12,13,14,24,999,99,99,1.75,11.76,8.95,281,9999,999,10.7,999,99,99
2013,12,13,14,54,999,99,99,1.75,11.76,8.92,278,9999,999,10.8,999,99,99
2013,12,13,15,24,999,99,99,1.86,15.38,8.81,262,9999,999,10.8,999,99,99
2013,12,13,15,54,999,99,99,1.99,11.76,9.46,283,9999,999,10.8,999,99,99
2013,12,13,16,24,999,99,99,1.91,12.5,9.28,274,9999,999,10.9,999,99,99
2013,12,13,16,54,999,99,99,1.97,11.76,9.37,284,9999,999,10.9,999,99,99
2013,12,13,17,24,999,99,99,1.95,11.11,9.43,291,9999,999,11,999,99,99
2013,12,13,17,54,999,99,99,2.04,13.33,9.56,291,9999,999,11,999,99,99
2013,12,13,18,24,999,99,99,1.9,13.33,9.39,297,9999,999,11,999,99,99
2013,12,13,18,54,999,99,99,1.93,14.29,9.55,290,9999,999,11,999,99,99
2013,12,13,19,24,999,99,99,2.2,11.76,9.62,278,9999,999,11,999,99,99
2013,12,13,19,54,999,99,99,2.37,14.29,10.2,283,9999,999,11,999,99,99
2013,12,13,20,24,999,99,99,2.04,11.11,9.27,270,9999,999,11,999,99,99
2013,12,13,20,54,999,99,99,2.35,15.38,10.24,266,9999,999,11,999,99,99
2013,12,13,21,24,999,99,99,2.25,15.38,9.81,277,9999,999,11,999,99,99
2013,12,13,21,54,999,99,99,2.3,13.33,9.95,284,9999,999,11,999,99,99
2013,12,13,22,24,999,99,99,2.27,13.33,9.84,284,9999,999,11,999,99,99
2013,12,13,22,54,999,99,99,2.59,13.33,10.68,281,9999,999,11,999,99,99
2013,12,13,23,24,999,99,99,2.16,13.33,10.01,287,9999,999,11,999,99,99
2013,12,13,23,54,999,99,99,2.32,14.29,10.17,284,9999,999,11,999,99,99
2013,12,14,0,24,999,99,99,2.45,13.33,10.24,294,9999,999,11,999,99,99
2013,12,14,0,54,999,99,99,2.25,13.33,9.76,292,9999,999,11.1,999,99,99
2013,12,14,1,24,999,99,99,2.18,13.33,9.55,292,9999,999,11.1,999,99,99
2013,12,14,1,54,999,99,99,2.41,12.5,9.64,285,9999,999,11.1,999,99,99
2013,12,14,2,24,999,99,99,2.33,14.29,9.63,290,9999,999,11.2,999,99,99
2013,12,14,2,54,999,99,99,2.27,15.38,9.23,278,9999,999,11.2,999,99,99
2013,12,14,3,24,999,99,99,2.47,14.29,9.61,295,9999,999,11.2,999,99,99
2013,12,14,3,54,999,99,99,2.5,13.33,9.4,294,9999,999,11.2,999,99,99
2013,12,14,4,24,999,99,99,2.45,13.33,9.27,290,9999,999,11.2,999,99,99
2013,12,14,4,54,999,99,99,2.59,13.33,9.52,297,9999,999,11.2,999,99,99
2013,12,14,5,24,999,99,99,2.37,13.33,9.15,292,9999,999,11.2,999,99,99
2013,12,14,5,54,999,99,99,2.42,13.33,9.33,294,9999,999,11.2,999,99,99
2013,12,14,6,24,999,99,99,2.4,14.29,9.22,288,9999,999,11.2,999,99,99
2013,12,14,6,54,999,99,99,2.55,13.33,9.47,298,9999,999,11.1,999,99,99
2013,12,14,7,24,999,99,99,2.57,14.29,9.27,290,9999,999,11.1,999,99,99
2013,12,14,7,54,999,99,99,2.78,13.33,9.47,292,9999,999,11.1,999,99,99
2013,12,14,8,24,999,99,99,2.48,11.76,8.53,288,9999,999,11.1,999,99,99
2013,12,14,8,54,999,99,99,2.36,12.5,8.4,295,9999,999,11,999,99,99
2013,12,14,9,24,999,99,99,2.69,13.33,9.33,297,9999,999,11,999,99,99
2013,12,14,9,54,999,99,99,2.54,13.33,9.03,292,9999,999,11,999,99,99
2013,12,14,10,24,999,99,99,2.54,13.33,9.29,302,9999,999,10.9,999,99,99
2013,12,14,10,54,999,99,99,2.49,13.33,9.25,298,9999,999,10.9,999,99,99
2013,12,14,11,24,999,99,99,2.56,13.33,9.35,295,9999,999,10.8,999,99,99
2013,12,14,11,54,999,99,99,2.62,12.5,9.64,301,9999,999,10.8,999,99,99
2013,12,14,12,24,999,99,99,2.6,13.33,9.59,307,9999,999,10.8,999,99,99
2013,12,14,12,54,999,99,99,2.58,13.33,9.23,297,9999,999,10.8,999,99,99
2013,12,14,13,24,999,99,99,2.76,13.33,9.78,307,9999,999,10.7,999,99,99
2013,12,14,13,54,999,99,99,2.45,13.33,9.18,305,9999,999,10.6,999,99,99
2013,12,14,14,24,999,99,99,2.5,11.11,8.98,291,9999,999,10.5,999,99,99
2013,12,14,14,54,999,99,99,2.57,12.5,9.03,308,9999,999,10.5,999,99,99
2013,12,14,15,24,999,99,99,2.45,12.5,8.8,302,9999,999,10.4,999,99,99
2013,12,14,15,54,999,99,99,2.71,13.33,9.26,301,9999,999,10.4,999,99,99
2013,12,14,16,24,999,99,99,2.65,12.5,8.98,307,9999,999,10.4,999,99,99
2013,12,14,16,54,999,99,99,2.41,11.76,8.52,299,9999,999,10.4,999,99,99
2013,12,14,17,24,999,99,99,2.58,12.5,8.85,311,9999,999,10.5,999,99,99
2013,12,14,17,54,999,99,99,2.38,13.33,8.45,301,9999,999,10.6,999,99,99
2013,12,14,18,24,999,99,99,2.26,12.5,8.61,298,9999,999,10.7,999,99,99
2013,12,14,18,54,999,99,99,2.27,12.5,8.76,299,9999,999,10.8,999,99,99
2013,12,14,19,24,999,99,99,1.96,12.5,7.93,304,9999,999,10.8,999,99,99
2013,12,14,19,54,999,99,99,2.04,12.5,8.24,295,9999,999,10.8,999,99,99
2013,12,14,20,24,999,99,99,2.19,12.5,8.85,295,9999,999,10.9,999,99,99
2013,12,14,20,54,999,99,99,2.23,12.5,9.04,302,9999,999,10.9,999,99,99
2013,12,14,21,24,999,99,99,2.24,12.5,9.08,304,9999,999,10.8,999,99,99
2013,12,14,21,54,999,99,99,2.16,9.88,8.91,285,9999,999,10.8,999,99,99
2013,12,14,22,24,999,99,99,1.96,12.5,8.85,288,9999,999,10.6,999,99,99
2013,12,14,22,54,999,99,99,2.24,11.76,8.63,288,9999,999,10.5,999,99,99
2013,12,14,23,24,999,99,99,2.25,11.76,8.72,302,9999,999,10.5,999,99,99
2013,12,14,23,54,999,99,99,2.15,11.76,8.32,301,9999,999,10.5,999,99,99
2013,12,15,0,24,999,99,99,2.22,10.53,8.19,291,9999,999,10.6,999,99,99
2013,12,15,0,54,999,99,99,2.15,11.76,7.88,298,9999,999,10.6,999,99,99
2013,12,15,1,24,999,99,99,2.18,11.76,7.5,298,9999,999,10.6,999,99,99
2013,12,15,1,54,999,99,99,2.2,9.88,7.32,292,9999,999,10.6,999,99,99
2013,12,15,2,24,999,99,99,1.92,10.53,7.22,292,9999,999,10.6,999,99,99
2013,12,15,2,54,999,99,99,1.86,11.76,7.34,302,9999,999,10.5,999,99,99
2013,12,15,3,24,999,99,99,2.13,11.76,7.5,314,9999,999,10.6,999,99,99
2013,12,15,3,54,999,99,99,2.19,11.76,7.7,305,9999,999,10.5,999,99,99
2013,12,15,4,24,999,99,99,2.12,11.11,7.55,294,9999,999,10.4,999,99,99
2013,12,15,4,54,999,99,99,2.02,11.11,7.35,302,9999,999,10.3,999,99,99
2013,12,15,5,24,999,99,99,2.01,10.53,7.28,295,9999,999,10.3,999,99,99
2013,12,15,5,54,999,99,99,1.89,10.53,6.91,298,9999,999,10.3,999,99,99
2013,12,15,6,24,999,99,99,2.09,11.11,7.36,295,9999,999,10.2,999,99,99
2013,12,15,6,54,999,99,99,2.13,11.11,7.72,292,9999,999,10.3,999,99,99
2013,12,15,7,24,999,99,99,1.96,10.53,7.29,298,9999,999,10.4,999,99,99
2013,12,15,7,54,999,99,99,1.85,11.11,7.21,292,9999,999,10.5,999,99,99
2013,12,15,8,24,999,99,99,1.72,10.53,7.03,307,9999,999,10.7,999,99,99
2013,12,15,8,54,999,99,99,1.86,10.53,7.82,290,9999,999,10.6,999,99,99
2013,12,15,9,24,999,99,99,1.78,9.88,7.19,287,9999,999,10.5,999,99,99
2013,12,15,9,54,999,99,99,1.92,10.53,6.95,295,9999,999,10.4,999,99,99
2013,12,15,10,24,999,99,99,1.78,9.88,6.87,288,9999,999,10.3,999,99,99
2013,12,15,10,54,999,99,99,1.82,9.88,7.13,290,9999,999,10.2,999,99,99
2013,12,15,11,24,999,99,99,1.81,10.53,7.23,294,9999,999,10.2,999,99,99
2013,12,15,11,54,999,99,99,1.84,9.88,7.23,284,9999,999,10.1,999,99,99
2013,12,15,12,24,999,99,99,1.82,20,7.4,280,9999,999,10.1,999,99,99
2013,12,15,12,54,999,99,99,1.7,9.88,6.76,290,9999,999,10.1,999,99,99
2013,12,15,13,24,999,99,99,1.66,18.18,6.87,280,9999,999,10.1,999,99,99
2013,12,15,13,54,999,99,99,1.7,18.18,7.02,280,9999,999,10.1,999,99,99
2013,12,15,14,24,999,99,99,1.82,18.18,6.97,281,9999,999,10.1,999,99,99
2013,12,15,14,54,999,99,99,1.86,18.18,7.68,281,9999,999,10.4,999,99,99
2013,12,15,15,24,999,99,99,1.88,18.18,7.27,278,9999,999,10.7,999,99,99
2013,12,15,15,54,999,99,99,2.05,18.18,7.88,283,9999,999,10.8,999,99,99
2013,12,15,16,24,999,99,99,2,18.18,7.39,281,9999,999,10.9,999,99,99
2013,12,15,16,54,999,99,99,1.97,18.18,7.8,288,9999,999,11,999,99,99
2013,12,15,17,24,999,99,99,2.11,18.18,8.52,280,9999,999,11.1,999,99,99
2013,12,15,17,54,999,99,99,2.09,18.18,7.98,281,9999,999,11.1,999,99,99
2013,12,15,18,24,999,99,99,1.89,18.18,7.33,281,9999,999,11.1,999,99,99
2013,12,15,18,54,999,99,99,1.99,16.67,7.7,283,9999,999,11.1,999,99,99
2013,12,15,19,24,999,99,99,2.08,16.67,7.74,281,9999,999,11.1,999,99,99
2013,12,15,19,54,999,99,99,2.12,16.67,7.92,281,9999,999,11.1,999,99,99
2013,12,15,21,24,999,99,99,2.12,16.67,8.14,277,9999,999,11.1,999,99,99
2013,12,15,21,54,999,99,99,2.19,16.67,8.22,284,9999,999,11.2,999,99,99
2013,12,15,22,24,999,99,99,2.29,16.67,8.34,276,9999,999,11.2,999,99,99
2013,12,15,22,54,999,99,99,2.37,16.67,8.69,267,9999,999,11.1,999,99,99
2013,12,15,23,24,999,99,99,2.73,15.38,9.58,273,9999,999,11.1,999,99,99
2013,12,15,23,54,999,99,99,2.67,15.38,9.35,280,9999,999,11.1,999,99,99
2013,12,16,0,24,999,99,99,2.38,16.67,7.85,276,9999,999,11,999,99,99
2013,12,16,0,54,999,99,99,2.49,16.67,8.66,277,9999,999,11,999,99,99
2013,12,16,1,24,999,99,99,3.06,16.67,10,281,9999,999,10.9,999,99,99
2013,12,16,1,54,999,99,99,2.74,15.38,9.08,284,9999,999,10.9,999,99,99
2013,12,16,2,24,999,99,99,2.74,15.38,9.61,278,9999,999,10.8,999,99,99
2013,12,16,2,54,999,99,99,2.71,15.38,8.94,285,9999,999,10.9,999,99,99
2013,12,16,3,24,999,99,99,2.87,16.67,9.49,284,9999,999,10.9,999,99,99
2013,12,16,3,54,999,99,99,2.81,15.38,10.53,274,9999,999,10.9,999,99,99
2013,12,16,4,24,999,99,99,2.62,16.67,9.57,283,9999,999,10.9,999,99,99
2013,12,16,4,54,999,99,99,2.6,15.38,9.79,276,9999,999,10.8,999,99,99
2013,12,16,5,24,999,99,99,2.63,15.38,10.17,284,9999,999,10.8,999,99,99
2013,12,16,5,54,999,99,99,2.51,15.38,10.09,283,9999,999,10.8,999,99,99
2013,12,16,6,24,999,99,99,2.79,14.29,10.4,290,9999,999,10.8,999,99,99
2013,12,16,6,54,999,99,99,2.44,15.38,10.24,281,9999,999,10.9,999,99,99
2013,12,16,7,24,999,99,99,2.52,16.67,10.08,281,9999,999,10.9,999,99,99
2013,12,16,7,54,999,99,99,2.52,15.38,9.63,291,9999,999,10.9,999,99,99
2013,12,16,8,24,999,99,99,2.45,15.38,9.53,281,9999,999,10.9,999,99,99
2013,12,16,8,54,999,99,99,2.69,14.29,9.86,281,9999,999,11,999,99,99
2013,12,16,9,24,999,99,99,2.84,15.38,10.05,280,9999,999,11,999,99,99
2013,12,16,9,54,999,99,99,2.97,15.38,10.08,280,9999,999,11,999,99,99
2013,12,16,10,24,999,99,99,2.84,15.38,9.43,278,9999,999,10.9,999,99,99
2013,12,16,10,54,999,99,99,3.37,15.38,10.54,277,9999,999,10.9,999,99,99
2013,12,16,11,24,999,99,99,3.27,16.67,10.08,277,9999,999,10.9,999,99,99
2013,12,16,11,54,999,99,99,3.59,15.38,10.09,281,9999,999,10.9,999,99,99
2013,12,16,12,24,999,99,99,3.63,15.38,10.55,274,9999,999,10.9,999,99,99
2013,12,16,12,54,999,99,99,3.44,16.67,10.02,278,9999,999,10.9,999,99,99
2013,12,16,13,24,999,99,99,3.41,16.67,9.57,284,9999,999,10.9,999,99,99
2013,12,16,13,54,999,99,99,3.54,14.29,10.08,288,9999,999,10.9,999,99,99
2013,12,16,14,24,999,99,99,3.83,14.29,10.5,283,9999,999,10.9,999,99,99
2013,12,16,17,54,999,99,99,3.1,14.29,9.39,284,9999,999,10.8,999,99,99
2013,12,16,18,24,999,99,99,3.29,14.29,10.27,287,9999,999,10.9,999,99,99
2013,12,16,18,54,999,99,99,2.78,15.38,9.62,281,9999,999,10.9,999,99,99
2013,12,16,19,24,999,99,99,3.18,13.33,9.75,288,9999,999,10.9,999,99,99
2013,12,16,19,54,999,99,99,3.02,14.29,9.52,276,9999,999,11,999,99,99
2013,12,16,20,54,999,99,99,3.22,15.38,9.96,283,9999,999,11,999,99,99
2013,12,16,21,24,999,99,99,3.29,15.38,10.27,280,9999,999,11,999,99,99
2013,12,16,21,54,999,99,99,3.44,15.38,10.74,274,9999,999,11,999,99,99
2013,12,16,22,24,999,99,99,2.85,13.33,9.88,287,9999,999,11,999,99,99
2013,12,16,22,54,999,99,99,3.03,14.29,9.75,280,9999,999,11,999,99,99
2013,12,16,23,24,999,99,99,3.37,14.29,10.34,278,9999,999,11,999,99,99
2013,12,16,23,54,999,99,99,2.92,12.5,9.79,285,9999,999,11,999,99,99
2013,12,17,0,24,999,99,99,2.85,14.29,9.5,281,9999,999,11,999,99,99
2013,12,17,0,54,999,99,99,3.02,14.29,9.96,281,9999,999,10.9,999,99,99
2013,12,17,1,24,999,99,99,2.91,11.76,9.35,278,9999,999,10.9,999,99,99
2013,12,17,1,54,999,99,99,2.91,12.5,9.68,285,9999,999,10.9,999,99,99
2013,12,17,2,24,999,99,99,2.89,12.5,9.68,294,9999,999,10.9,999,99,99
2013,12,17,2,54,999,99,99,2.76,14.29,9.65,283,9999,999,10.8,999,99,99
2013,12,17,3,24,999,99,99,2.74,12.5,9.39,278,9999,999,10.8,999,99,99
2013,12,17,3,54,999,99,99,3.03,12.5,10.18,285,9999,999,10.8,999,99,99
2013,12,17,4,24,999,99,99,2.77,13.33,9.64,287,9999,999,10.7,999,99,99
2013,12,17,5,24,999,99,99,2.52,13.33,9.62,288,9999,999,10.6,999,99,99
2013,12,17,5,54,999,99,99,2.56,13.33,9.35,292,9999,999,10.6,999,99,99
2013,12,17,6,24,999,99,99,2.62,13.33,9.65,290,9999,999,10.6,999,99,99
2013,12,17,6,54,999,99,99,2.38,13.33,9.39,278,9999,999,10.6,999,99,99
2013,12,17,7,24,999,99,99,2.33,13.33,9.35,288,9999,999,10.6,999,99,99
2013,12,17,7,54,999,99,99,2.19,11.76,9.2,291,9999,999,10.6,999,99,99
2013,12,17,8,24,999,99,99,2.4,13.33,9.48,280,9999,999,10.7,999,99,99
2013,12,17,8,54,999,99,99,2.17,13.33,9.49,284,9999,999,10.7,999,99,99
2013,12,17,9,24,999,99,99,2.33,14.29,9.64,290,9999,999,10.7,999,99,99
2013,12,17,9,54,999,99,99,2.48,10.53,9.86,285,9999,999,10.7,999,99,99
2013,12,17,10,24,999,99,99,2.19,13.33,9.67,274,9999,999,10.6,999,99,99
2013,12,17,10,54,999,99,99,2.4,13.33,9.73,277,9999,999,10.6,999,99,99
2013,12,17,11,24,999,99,99,2.52,13.33,10.21,274,9999,999,10.6,999,99,99
2013,12,17,11,54,999,99,99,2.29,13.33,9.82,273,9999,999,10.6,999,99,99
2013,12,17,12,24,999,99,99,2.43,13.33,9.96,283,9999,999,10.6,999,99,99
2013,12,17,12,54,999,99,99,2.07,11.76,9.66,271,9999,999,10.6,999,99,99
2013,12,17,13,24,999,99,99,2.21,11.76,9.53,280,9999,999,10.6,999,99,99
2013,12,17,13,54,999,99,99,2.24,11.76,9.59,297,9999,999,10.6,999,99,99
2013,12,17,14,24,999,99,99,2.2,12.5,9.48,292,9999,999,10.7,999,99,99
2013,12,17,14,54,999,99,99,2.37,13.33,10.07,283,9999,999,10.7,999,99,99
2013,12,17,15,24,999,99,99,2.22,12.5,9.36,291,9999,999,10.7,999,99,99
2013,12,17,15,54,999,99,99,2.27,13.33,9.65,284,9999,999,10.7,999,99,99
2013,12,17,16,24,999,99,99,2.32,11.76,9.41,297,9999,999,10.7,999,99,99
2013,12,17,16,54,999,99,99,2.35,12.5,9.7,285,9999,999,10.7,999,99,99
2013,12,17,17,24,999,99,99,2.24,11.76,9.41,301,9999,999,10.9,999,99,99
2013,12,17,17,54,999,99,99,2.15,13.33,8.94,278,9999,999,11.2,999,99,99
2013,12,17,18,24,999,99,99,2.15,11.11,9.13,287,9999,999,11.4,999,99,99
2013,12,17,18,54,999,99,99,2.18,12.5,9.5,287,9999,999,11.5,999,99,99
2013,12,17,19,24,999,99,99,1.88,11.76,9.03,291,9999,999,11.6,999,99,99
2013,12,17,19,54,999,99,99,1.97,11.76,9.29,290,9999,999,11.7,999,99,99
2013,12,17,20,24,999,99,99,1.91,11.11,9.46,291,9999,999,11.8,999,99,99
2013,12,17,20,54,999,99,99,1.84,11.76,9.36,301,9999,999,11.8,999,99,99
2013,12,17,21,24,999,99,99,1.96,11.76,9.85,295,9999,999,11.6,999,99,99
2013,12,17,21,54,999,99,99,2.03,12.5,9.53,295,9999,999,11.5,999,99,99
2013,12,17,22,24,999,99,99,2.25,12.5,9.72,283,9999,999,11.4,999,99,99
2013,12,17,22,54,999,99,99,2.16,11.76,9.66,288,9999,999,11.3,999,99,99
2013,12,17,23,24,999,99,99,2.04,12.5,9.54,273,9999,999,11.2,999,99,99
2013,12,17,23,54,999,99,99,2.08,12.5,9.61,283,9999,999,11.1,999,99,99
2013,12,18,0,24,999,99,99,2.04,11.76,9.53,298,9999,999,10.9,999,99,99
2013,12,18,0,54,999,99,99,2.22,12.5,9.54,295,9999,999,11,999,99,99
2013,12,18,1,24,999,99,99,2.18,11.76,9.46,295,9999,999,11.3,999,99,99
2013,12,18,1,54,999,99,99,2.35,12.5,9.7,307,9999,999,11.5,999,99,99
2013,12,18,2,54,999,99,99,2.28,11.76,9.46,301,9999,999,11.8,999,99,99
2013,12,18,3,54,999,99,99,2.42,13.33,9.42,311,9999,999,12,999,99,99
2013,12,18,5,24,999,99,99,2.34,12.5,8.39,318,9999,999,12,999,99,99
2013,12,18,5,54,999,99,99,2.38,12.5,8.52,318,9999,999,12,999,99,99
2013,12,18,6,24,999,99,99,2.48,12.5,8.38,308,9999,999,12,999,99,99
2013,12,18,6,54,999,99,99,2.37,12.5,8.22,312,9999,999,11.9,999,99,99
2013,12,18,7,54,999,99,99,2.4,12.5,7.9,328,9999,999,12,999,99,99
2013,12,18,8,24,999,99,99,2.37,13.33,7.8,329,9999,999,12,999,99,99
2013,12,18,8,54,999,99,99,2.4,12.5,7.63,321,9999,999,11.9,999,99,99
2013,12,18,9,24,999,99,99,2.15,11.76,7.1,312,9999,999,11.9,999,99,99
2013,12,18,9,54,999,99,99,2.19,11.76,7.31,318,9999,999,11.9,999,99,99
2013,12,18,10,24,999,99,99,2.1,12.5,7.29,319,9999,999,11.9,999,99,99
2013,12,18,10,54,999,99,99,2.3,13.33,7.65,321,9999,999,11.9,999,99,99
2013,12,18,11,24,999,99,99,2.1,13.33,6.8,302,9999,999,11.9,999,99,99
2013,12,18,11,54,999,99,99,2.26,13.33,6.88,312,9999,999,11.9,999,99,99
2013,12,18,12,24,999,99,99,2.41,13.33,6.78,307,9999,999,11.9,999,99,99
2013,12,18,12,54,999,99,99,2.31,13.33,6.88,312,9999,999,11.9,999,99,99
2013,12,18,13,24,999,99,99,2.34,12.5,6.81,308,9999,999,11.8,999,99,99
2013,12,18,14,24,999,99,99,2.54,12.5,7,299,9999,999,11.8,999,99,99
2013,12,18,14,54,999,99,99,2.53,12.5,6.95,309,9999,999,11.8,999,99,99
