Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46014,2014,5,22,18,50,153,0.4,1.1,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA
46014,2014,5,22,19,50,286,3.2,4.9,1.43,8.33,5.69,NA,1015.8,10.1,10.4,NA,NA,NA
46014,2014,5,22,20,50,282,2.9,3.6,1.55,8.33,5.95,NA,1015.9,9.8,10.2,NA,NA,NA
46014,2014,5,22,21,50,313,3.6,4.8,1.5,8.33,5.8,NA,1015.8,9.7,10.3,NA,NA,NA
46014,2014,5,22,22,50,12,0.3,1.1,1.48,8.33,6.03,NA,1015.6,10.5,10.3,NA,NA,NA
46014,2014,5,22,23,50,327,5.2,6.3,1.42,8.33,5.84,NA,1015.8,9.5,10.1,NA,NA,NA
46014,2014,5,23,0,50,350,5.2,6.5,1.35,7.14,5.58,NA,1015.9,10.5,10.3,NA,NA,NA
46014,2014,5,23,1,50,347,4.8,5.5,1.45,7.69,6.05,NA,1016.1,11.1,10.3,NA,NA,NA
46014,2014,5,23,2,50,331,4.2,5.3,1.33,8.33,5.85,NA,1016.7,11.1,10.4,NA,NA,NA
46014,2014,5,23,3,50,321,6.1,7.8,1.42,8.33,6.11,NA,1016.8,11.2,10.4,NA,NA,NA
46014,2014,5,23,4,50,308,6.9 9,9,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA
46014,2014,5,23,5,50,315,7.9,9.7,1.51,8.33,5.2,NA,1017.2,11.1,10.1,NA,NA,NA
46014,2014,5,23,6,50,336,5.8,6.7,1.55,7.69,5.27,NA,1017.3,9.8,10.1,NA,NA,NA
46014,2014,5,23,7,50,355,5.4,6.7,1.62,6.67,5.59,NA,1017.2,9.6,10,NA,NA,NA
46014,2014,5,23,8,50,355,4.7,5.9,1.35,6.25,5.33,NA,1017,9.9,10,NA,NA,NA
46014,2014,5,23,9,50,339,7,8.6,1.38,6.67,5.47,NA,1016.8,10.5,10,NA,NA,NA
46014,2014,5,23,10,50,341,7.5,8.9,1.4,6.25,5.48,NA,1016.7,10.6,10,NA,NA,NA
46014,2014,5,23,11,50,338,9.2 1,2.1,1.3,7.14,5.08,NA,1016.9,10.7,10,NA,NA,NA
46014,2014,5,23,12,50,343,7.9,9.2,1.56,6.25,5.06,NA,1016.9,10.5,10,NA,NA,NA
46014,2014,5,23,13,50,343,7.2,8.3,1.5,6.25,4.98,NA,1017.3,10.5,10,NA,NA,NA
46014,2014,5,23,14,50,347,7,8.5,1.38,7.14,4.99,NA,1017.7,10.5,10.1,NA,NA,NA
46014,2014,5,23,15,50,339,8.8 1,0.1,1.48,6.67,5.16,NA,1018.1,10.6,10.1,NA,NA,NA
46014,2014,5,23,16,50,342,8.7 1,0.5,1.47,6.25,5.09,NA,1018.3,10.4,10.1,NA,NA,NA
46014,2014,5,23,17,50,337,8,9.4,1.55,6.67,5.1,NA,1018.1,10.6,10.2,NA,NA,NA
46014,2014,5,23,18,50,341,6.5,8.2,1.57,6.67,5.11,NA,1018,10.5,10.2,NA,NA,NA
46014,2014,5,23,19,50,342,4.3,5.1,1.42,6.25,5.12,NA,1017.9,10.8,10.3,NA,NA,NA
46014,2014,5,23,20,50,305,5.5,6.6,NA,NA,NA,NA,1017.8,11.3,10.3,NA,NA,NA
46014,2014,5,23,21,50,348,7.7,9.5,1.64,6.67,5.31,NA,1017.8,12.2,10.3,NA,NA,NA
46014,2014,5,23,22,50,13,7,9.7,1.82,6.25,5.18,NA,1018.2,11.9,10.4,NA,NA,NA
46014,2014,5,23,23,50,2,4.3,5.4,1.79,6.67,5.32,NA,1017.7,11.7,10.4,NA,NA,NA
46014,2014,5,24,0,50,357,6.6,7.4,1.86,6.67,5.38,NA,1017.2,12.8,10.5,NA,NA,NA
46014,2014,5,24,1,50,360,7.5 1,0.4,2.03,6.67,5.46,NA,1017.1,13.2,10.4,NA,NA,NA
46014,2014,5,24,2,50,9,6.6,8.8,2.38,6.67,5.69,NA,1017.3,12.5,10.4,NA,NA,NA
46014,2014,5,24,3,50,328,9.7 1,2.3,NA,NA,NA,NA,1017.4,12.1,10.3,NA,NA,NA
46014,2014,5,24,4,50,322 1,0.0 1,2.1,NA,NA,NA,NA,1017.6,11.9,10.3,NA,NA,NA
46014,2014,5,24,5,50,329 1,0.2 1,2.1,1.94,6.25,5.17,NA,1018,11.5,10.2,NA,NA,NA
46014,2014,5,24,6,50,323 1,1.2 1,3,1.91,6.25,5.15,NA,1018,10.7,10.2,NA,NA,NA
46014,2014,5,24,7,50,326 1,0.2 1,2.7,NA,NA,NA,NA,1017.9,10.6,10.2,NA,NA,NA
46014,2014,5,24,8,50,328,9.8 1,1.6,1.77,6.25,5.15,NA,1017.8,11,10.1,NA,NA,NA
46014,2014,5,24,9,50,330 1,0.1 1,2.1,NA,NA,NA,NA,1017.7,11.2,10,NA,NA,NA
46014,2014,5,24,10,50,324 1,1.7 9,9,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA
46014,2014,5,24,11,50,329 1,1.4 1,3.3,2,6.25,5.3,NA,1017.4,10.7,10,NA,NA,NA
46014,2014,5,24,12,50,329 1,0.3 1,2.6,1.92,6.25,5.21,NA,1017.5,10.9,10,NA,NA,NA
46014,2014,5,24,13,50,326 1,0.1 1,1.7,2.14,7.69,5.41,NA,1017.5,11.1,10,NA,NA,NA
46014,2014,5,24,14,50,331 1,0.8 1,3.2,NA,NA,NA,NA,1017.5,11.1,9.9,NA,NA,NA
46014,2014,5,24,15,50,335 1,0.6 1,2.5,NA,NA,NA,NA,1017.8,10.9,9.9,NA,NA,NA
46014,2014,5,24,16,50,332 1,0.6 1,2.8,2.46,7.14,5.83,NA,1018,11,10,NA,NA,NA
46014,2014,5,24,17,50,334 1,0.9 9,9,NA,NA,NA,NA,1017.8,11,NA,NA,NA,NA
46014,2014,5,24,18,50,337,9.2 1,1.7,2.4,7.14,5.7,NA,1017.9,11.1,10,NA,NA,NA
46014,2014,5,24,19,50,340 1,0.4 1,2.8,2.58,7.14,5.75,NA,1017.9,11.4,10,NA,NA,NA
46014,2014,5,24,20,50,353,7.8,9.8,NA,NA,NA,NA,1018.2,11.3,10,NA,NA,NA
46014,2014,5,24,21,50,347,8,9.8,2.66,7.14,5.96,NA,1017.8,11.5,10,NA,NA,NA
46014,2014,5,24,22,50,349,8.3 9,9,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA
46014,2014,5,24,23,50,346,7.8,9.6,NA,NA,NA,NA,1017.3,11.7,10.1,NA,NA,NA
46014,2014,5,25,0,50,357,6.9,8.1,2.62,7.14,5.97,NA,1017.2,11.6,10.1,NA,NA,NA
46014,2014,5,25,1,50,348,8.4 1,1,2.93,7.69,6.18,NA,1016.9,11.7,10.1,NA,NA,NA
46014,2014,5,25,2,50,356,8.2 1,0.3,3.17,7.69,6.25,NA,1017.1,11.6,10.1,NA,NA,NA
46014,2014,5,25,3,50,356,8.1 1,0.8,2.89,7.69,6.08,NA,1017.2,11.4,10.1,NA,NA,NA
46014,2014,5,25,4,50,330 1,2.2 1,4.8,2.86,7.14,5.95,NA,1016.9,11.4,10.1,NA,NA,NA
46014,2014,5,25,5,50,326 1,2.3 1,4.7,NA,NA,NA,NA,1017.1,11.3,10.1,NA,NA,NA
46014,2014,5,25,6,50,328 1,1.8 1,4.2,NA,NA,NA,NA,1017.3,11.1,10,NA,NA,NA
46014,2014,5,25,7,50,333 1,1.5 1,3.4,2.53,7.69,5.69,NA,1017.4,11,9.9,NA,NA,NA
46014,2014,5,25,8,50,330 1,2.1 1,4.4,2.43,7.69,5.59,NA,1017,11,9.9,NA,NA,NA
46014,2014,5,25,9,50,332 1,1.5 1,3.5,2.33,7.14,5.63,NA,1017.1,10.9,9.8,NA,NA,NA
46014,2014,5,25,10,50,332 1,1.0 1,3.4,NA,NA,NA,NA,1017.2,10.9,9.7,NA,NA,NA
46014,2014,5,25,11,50,334 1,0.3 1,2.1,2.33,7.14,5.64,NA,1017,10.7,9.7,NA,NA,NA
46014,2014,5,25,12,50,331,9.9 1,2,2.16,7.14,5.59,NA,1017,10.6,9.7,NA,NA,NA
46014,2014,5,25,13,50,334,9.1 1,0.9,2.31,7.14,5.6,NA,1017.3,10.7,9.7,NA,NA,NA
46014,2014,5,25,14,50,336,8.2,9.8,2.3,7.14,5.76,NA,1017.6,10.7,9.6,NA,NA,NA
46014,2014,5,25,15,50,332,9.0 1,1.2,1.95,7.14,5.51,NA,1017.9,10.7,9.7,NA,NA,NA
46014,2014,5,25,17,50,342,8.4 1,0,1.93,7.14,5.29,NA,1018.9,10.8,9.7,NA,NA,NA
46014,2014,5,25,18,50,344,7,7.9,1.9,6.67,5.26,NA,1019.1,10.8,9.9,NA,NA,NA
46014,2014,5,25,19,50,341,8,9.3,1.85,6.67,5.37,NA,1019.2,10.9,9.9,NA,NA,NA
46014,2014,5,25,20,50,345,7.7,9,1.84,6.25,5.26,NA,1019.1,10.8,10,NA,NA,NA
46014,2014,5,25,21,50,352,6.4,7.7,1.73,6.25,5.08,NA,1019,10.9,10,NA,NA,NA
46014,2014,5,25,22,50,349,6.2,7.3,1.71,6.67,5.18,NA,1018.8,11.1,10.1,NA,NA,NA
46014,2014,5,25,23,50,352,5.2,6,1.91,6.67,5.51,NA,1018.4,11.3,10.2,NA,NA,NA
46014,2014,5,26,0,50,2,6.4,7.9,2,6.25,5.42,NA,1018.2,12,10.2,NA,NA,NA
46014,2014,5,26,1,50,356,5.7,6.7,1.9,6.25,5.33,NA,1018,11.9,10.2,NA,NA,NA
46014,2014,5,26,2,50,353,6.1,7.8,2,7.14,5.48,NA,1017.9,11.9,10.2,NA,NA,NA
46014,2014,5,26,3,50,2,6.4,8.9,1.78,6.67,5.05,NA,1017.9,11.9,10.2,NA,NA,NA
46014,2014,5,26,4,50,330 1,0.2 1,2.8,1.99,6.25,5.14,NA,1017.7,12.1,10.6,NA,NA,NA
46014,2014,5,26,5,50,326 1,0.9 1,2.5,1.89,6.67,4.9,NA,1018,11.9,10.5,NA,NA,NA
46014,2014,5,26,6,50,329 1,0.8 1,2.5,NA,NA,NA,NA,1018,11.9,10.5,NA,NA,NA
46014,2014,5,26,7,50,327 1,0.3 1,2.2,NA,NA,NA,NA,1018.2,11.8,10.4,NA,NA,NA
46014,2014,5,26,8,50,331,9.4 1,0.7,NA,NA,NA,NA,1018.2,11.7,10.3,NA,NA,NA
46014,2014,5,26,9,50,335,9.4 1,0.8,1.47,5.56,4.55,NA,1018.3,11.6,10.2,NA,NA,NA
46014,2014,5,26,10,50,337,7.6,8.9,1.42,5.56,4.62,NA,1018.2,11.2,10,NA,NA,NA
46014,2014,5,26,11,50,352,6.1,7.3,1.4,5.26,4.55,NA,1018.6,10.9,10,NA,NA,NA
46014,2014,5,26,12,50,341,7.3,8.9,1.31,5.26,4.62,NA,1018.7,10.7,9.9,NA,NA,NA
46014,2014,5,26,13,50,343,5.3,6.2,1.22,14.81,4.58,NA,1019.1,10.8,9.8,NA,NA,NA
46014,2014,5,26,14,50,341,3.6,4.4,1.23,5,4.75,NA,1019.4,10.6,9.8,NA,NA,NA
46014,2014,5,26,15,50,330,5,6,1.07,14.81,4.88,NA,1019.6,10.9,9.9,NA,NA,NA
46014,2014,5,26,16,50,324,8.1,9.6,1.08,4.76,4.47,NA,1019.6,11,10.2,NA,NA,NA
46014,2014,5,26,17,50,322,8.8 1,0.4,0.99,14.81,4.41,NA,1019.6,11.4,10.5,NA,NA,NA
46014,2014,5,26,18,50,325,9.4 1,2,1.03,4.76,4.17,NA,1019.7,11.4,11.3,NA,NA,NA
46014,2014,5,26,19,50,330,8.8 1,0.3,1.1,4.55,4,NA,1020,11.3,11.1,NA,NA,NA
46014,2014,5,26,20,50,346,5.4,6.5,1.09,4.76,4.18,NA,1020.4,11.2,11.3,NA,NA,NA
46014,2014,5,26,21,50,339,6.5,7.9,1.27,5,4.56,NA,1020.3,11.8,11.1,NA,NA,NA
46014,2014,5,26,22,50,342,8.2,9.7,1.42,5.88,4.56,NA,1019.8,11.8,11.2,NA,NA,NA
46014,2014,5,26,23,50,344,8.1,9.6,1.72,6.25,5.09,NA,1019.5,12.1,11.4,NA,NA,NA
46014,2014,5,27,0,50,347,7.7,9.2,2,6.25,5.18,NA,1019.3,12.2,11.2,NA,NA,NA
46014,2014,5,27,1,50,350,7.4 1,0,2.05,7.14,5.21,NA,1018.9,12.4,11.3,NA,NA,NA
46014,2014,5,27,2,50,333 1,1.7 1,4.5,2.27,6.67,5.26,NA,1018,12.5,11.5,NA,NA,NA
46014,2014,5,27,3,50,328 1,3.3 1,6,NA,NA,NA,NA,1017.7,12.2,11.6,NA,NA,NA
46014,2014,5,27,4,50,330 1,3.6 1,6.7,2.53,7.14,5.45,NA,1018,11.9,11.6,NA,NA,NA
46014,2014,5,27,5,50,330 1,2.5 1,4.7,2.39,7.14,5.21,NA,1018.2,11.6,11.1,NA,NA,NA
46014,2014,5,27,6,50,336 1,1.8 9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46014,2014,5,27,7,50,328 1,2.1 1,4.9,NA,NA,NA,NA,1018.5,11.4,10.6,NA,NA,NA
46014,2014,5,27,8,50,331 1,1.3 1,3,2.29,7.14,5.42,NA,1018.4,11.1,10.4,NA,NA,NA
46014,2014,5,27,9,50,332 1,1.2 1,3.1,2.21,7.14,5.26,NA,1018.3,11,10.1,NA,NA,NA
46014,2014,5,27,10,50,335 1,1.7 1,4.1,2.34,7.14,5.34,NA,1018.4,10.9,9.9,NA,NA,NA
46014,2014,5,27,11,50,336 1,1.0 1,3.6,2.37,6.67,5.58,NA,1018.4,10.7,9.7,NA,NA,NA
46014,2014,5,27,12,50,336 1,0.6 1,3,2.16,6.67,5.29,NA,1018.6,10.6,9.5,NA,NA,NA
46014,2014,5,27,13,50,334,9.9 1,1.9,2.16,6.67,5.44,NA,1019.3,10.7,9.3,NA,NA,NA
46014,2014,5,27,14,50,336,9.9 1,1.7,2.21,7.14,5.48,NA,1019.6,10.7,9.3,NA,NA,NA
46014,2014,5,27,15,50,332 1,0.0 1,1.5,1.97,7.14,5.17,NA,1019.9,10.7,9.4,NA,NA,NA
46014,2014,5,27,16,50,332 1,1.3 9,9,NA,NA,NA,NA,1020,10.9,NA,NA,NA,NA
46014,2014,5,27,17,50,331 1,1.9 1,4.2,1.97,6.67,5.22,NA,1019.9,11.2,9.6,NA,NA,NA
46014,2014,5,27,18,50,335 1,2.2 1,4.3,2.13,7.14,5.11,NA,1020.1,11.5,9.8,NA,NA,NA
46014,2014,5,27,19,50,330 1,2.0 1,4.4,2.32,6.67,5.23,NA,1020.3,11.7,9.8,NA,NA,NA
46014,2014,5,27,20,50,328 1,2.8 1,5.9,NA,NA,NA,NA,1020.2,11.8,10,NA,NA,NA
46014,2014,5,27,21,50,330 1,2.6 1,5.4,2.4,6.67,5.32,NA,1020.1,11.9,10,NA,NA,NA
46014,2014,5,27,22,50,328 1,2.8 1,4.8,2.43,7.14,5.24,NA,1019.8,12,9.9,NA,NA,NA
46014,2014,5,28,0,50,326 1,4.2 1,7.5,NA,NA,NA,NA,1019.4,12.1,9.9,NA,NA,NA
46014,2014,5,28,1,50,324 1,3.7 1,6.7,2.58,6.67,5.33,NA,1019.5,12.2,9.9,NA,NA,NA
46014,2014,5,28,2,50,327 1,4.1 1,7.9,NA,NA,NA,NA,1019.6,12.2,9.8,NA,NA,NA
46014,2014,5,28,3,50,328 1,3.9 1,8,NA,NA,NA,NA,1019.9,11.9,9.8,NA,NA,NA
46014,2014,5,28,4,50,333 1,2.8 1,4.7,2.3,6.25,5.18,NA,1020.5,11.8,9.7,NA,NA,NA
46014,2014,5,28,5,50,336 1,1.0 1,3.3,2.16,6.67,5.05,NA,1021,11.4,9.7,NA,NA,NA
46014,2014,5,28,6,50,336 1,0.3 1,2.3,1.9,6.25,5.01,NA,1021,11.2,9.6,NA,NA,NA
46014,2014,5,28,7,50,335 1,0.1 1,1.5,NA,NA,NA,NA,1021.3,11.1,9.6,NA,NA,NA
46014,2014,5,28,8,50,338,9.4 1,1.3,1.71,6.67,4.87,NA,1021.6,11,9.7,NA,NA,NA
46014,2014,5,28,9,50,348,8.7 1,0,1.68,7.69,5.07,NA,1021.6,10.8,9.7,NA,NA,NA
46014,2014,5,28,10,50,344,8.9 1,0.6,1.65,6.67,5.24,NA,1021.5,10.7,10,NA,NA,NA
46014,2014,5,28,11,50,344,8.8 1,0.4,1.69,6.67,5.32,NA,1021.4,10.4,9.8,NA,NA,NA
46014,2014,5,28,12,50,349,8,9.5,1.56,6.67,5.28,NA,1021.5,10.4,9.7,NA,NA,NA
46014,2014,5,28,13,50,350,6.3,7.3,1.54,8.33,5.33,NA,1021.6,10.3,9.7,NA,NA,NA
46014,2014,5,28,14,50,340,6,7,1.48,6.67,5.51,NA,1021.8,10.5,10.1,NA,NA,NA
46014,2014,5,28,15,50,335,6.4,7.3,1.45,7.69,5.44,NA,1022,11,10.6,NA,NA,NA
46014,2014,5,28,16,50,337,6.6,7.7,1.47,7.69,5.5,NA,1022,11,10.7,NA,NA,NA
46014,2014,5,28,17,50,333,7.7,8.9,1.42,7.69,5.37,NA,1021.6,11.3,10.9,NA,NA,NA
46014,2014,5,28,18,50,329,9.8 1,1.5,1.44,8.33,5.24,NA,1021.3,11.7,11,NA,NA,NA
46014,2014,5,28,19,50,329 1,1.9 1,4.1,1.73,7.69,5.09,NA,1020.9,11.9,11.1,NA,NA,NA
46014,2014,5,28,20,50,334 1,2.1 1,4.7,1.9,8.33,5.06,NA,1020.6,12.1,11.1,NA,NA,NA
46014,2014,5,28,21,50,334 1,3.0 1,5.3,2.02,6.67,4.9,NA,1019.9,12.1,11.5,NA,NA,NA
46014,2014,5,28,22,50,334 1,3.2 1,5.8,2.19,6.25,5.01,NA,1019.5,12.3,11.4,NA,NA,NA
46014,2014,5,28,23,50,332 1,3.5 1,6.3,2.36,7.14,5.26,NA,1018.9,12.4,11.5,NA,NA,NA
46014,2014,5,29,0,50,334 1,4.1 1,6.4,2.57,7.14,5.42,NA,1018.2,12.3,11.4,NA,NA,NA
46014,2014,5,29,1,50,333 1,3.9 1,6.9,3.02,7.14,5.69,NA,1017.7,12.1,11,NA,NA,NA
46014,2014,5,29,2,50,334 1,4.2 9,9,NA,NA,NA,NA,1017.5,12.1,13.7,NA,NA,NA
46014,2014,5,29,3,50,334 1,3.4 1,5.9,2.97,7.69,5.84,NA,1017.5,11.9,10.7,NA,NA,NA
46014,2014,5,29,4,50,331 1,2.4 1,4.9,2.9,7.14,5.86,NA,1018,11.8,10.6,NA,NA,NA
46014,2014,5,29,5,50,331 1,2.6 1,5.4,2.7,7.14,5.95,NA,1018,11.5,10.5,NA,NA,NA
46014,2014,5,29,6,50,335 1,2.8 1,5.5,2.8,8.33,5.99,NA,1017.9,11.3,10.3,NA,NA,NA
46014,2014,5,29,7,50,338 1,2.5 1,5.6,2.61,7.69,5.87,NA,1017.6,11.1,10.2,NA,NA,NA
46014,2014,5,29,8,50,335 1,2.9 1,5.8,NA,NA,NA,NA,1017.3,11.1,10.1,NA,NA,NA
46014,2014,5,29,9,50,337 1,2.7 1,5.1,2.79,7.69,5.93,NA,1016.7,10.9,10,NA,NA,NA
46014,2014,5,29,10,50,342 1,2.1 1,4.6,2.97,9.09,6.23,NA,1016.4,10.8,10,NA,NA,NA
46014,2014,5,29,11,50,340 1,1.6 1,4,2.85,7.69,5.91,NA,1016.1,10.6,9.9,NA,NA,NA
46014,2014,5,29,12,50,336 1,0.3 1,2.5,2.53,7.69,5.67,NA,1015.9,10.4,9.8,NA,NA,NA
46014,2014,5,29,13,50,334,9.8 1,2,2.51,9.09,5.85,NA,1015.8,10.4,9.8,NA,NA,NA
46014,2014,5,29,14,50,339,9.7 1,1.7,2.81,9.09,6.13,NA,1015.8,10.4,9.7,NA,NA,NA
46014,2014,5,29,15,50,347,8.2,9.7,2.6,9.09,6.18,NA,1016,10.5,9.8,NA,NA,NA
46014,2014,5,29,16,50,350,6.3,7.9,2.57,9.09,6.15,NA,1016.3,10.6,9.8,NA,NA,NA
46014,2014,5,29,17,50,347,7,8,2.79,8.33,6.45,NA,1016.2,10.6,9.9,NA,NA,NA
46014,2014,5,29,18,50,346,7.3,9.1,2.54,9.09,6.3,NA,1016.1,10.9,10.1,NA,NA,NA
46014,2014,5,29,19,50,346,6.9,8.1,2.66,9.09,6.24,NA,1016.2,11,10.2,NA,NA,NA
46014,2014,5,29,20,50,344,7.8,9.8,2.72,8.33,6.21,NA,1015.9,11.2,10.2,NA,NA,NA
46014,2014,5,29,21,50,346,8.5 1,0.2,2.78,9.09,6.46,NA,1015.8,11.2,10.3,NA,NA,NA
46014,2014,5,29,22,50,348,7.6,9.1,2.92,7.69,6.52,NA,1015.5,11.2,10.3,NA,NA,NA
46014,2014,5,29,23,50,343,7.1,9.3,2.86,8.33,6.4,NA,1015.3,11.4,10.4,NA,NA,NA
46014,2014,5,30,0,50,344,6.7,8.1,2.72,8.33,6.42,NA,1014.9,11.3,10.3,NA,NA,NA
46014,2014,5,30,1,50,338,6.9,8.6,3.2,9.09,6.81,NA,1014.6,11.4,10.3,NA,NA,NA
46014,2014,5,30,2,50,338,7.3,9,3.7,9.09,7.2,NA,1014.7,11.4,10.2,NA,NA,NA
46014,2014,5,30,3,50,339,7.8,9.6,3.39,8.33,6.83,NA,1014.4,11.2,10.2,NA,NA,NA
46014,2014,5,30,4,50,347,8.1 1,0.9,3.15,9.09,6.57,NA,1014.3,11.1,10.2,NA,NA,NA
46014,2014,5,30,5,50,345,9.5 1,2.3,3.45,9.09,6.64,NA,1014.3,11.2,10.2,NA,NA,NA
46014,2014,5,30,6,50,347,8.3 1,0.1,3.18,8.33,6.34,NA,1014.2,11,10.2,NA,NA,NA
46014,2014,5,30,7,50,347,8.4 1,0.1,2.76,9.09,6.21,NA,1014,11,10.2,NA,NA,NA
46014,2014,5,30,8,50,344,9.1 1,0.8,2.77,10,6.33,NA,1013.7,11,10.4,NA,NA,NA
46014,2014,5,30,9,50,346,8.2,9.8,2.37,10,6.13,NA,1013.5,10.8,10.4,NA,NA,NA
46014,2014,5,30,10,50,342,8.2 1,0.1,2.44,9.09,6.18,NA,1013.1,10.7,10.4,NA,NA,NA
46014,2014,5,30,11,50,337,9.6 9,9,2.79,10,6.57,NA,NA,10.7,NA,NA,NA,NA
46014,2014,5,30,12,50,337 1,0.2 1,2.8,2.58,10,6.29,NA,1013.1,10.7,10.3,NA,NA,NA
46014,2014,5,30,13,50,334,8.4 1,0.2,NA,NA,NA,NA,1013.6,10.6,10.2,NA,NA,NA
46014,2014,5,30,14,50,334,8.8 1,0.7,2.81,9.09,6.63,NA,1013.7,10.3,10.2,NA,NA,NA
46014,2014,5,30,15,50,335,9.8 1,1.9,3.13,9.09,6.77,NA,1013.9,10.1,10.2,NA,NA,NA
46014,2014,5,30,16,50,336 1,0.0 1,2.1,3.07,9.09,6.78,NA,1014.1,10.2,10.2,NA,NA,NA
46014,2014,5,30,17,50,332,9.1 1,0.6,3.05,10,6.92,NA,1013.9,10.2,10.2,NA,NA,NA
46014,2014,5,30,18,50,343,7.5,9.1,2.7,10,6.5,NA,1014.4,10.3,10.2,NA,NA,NA
46014,2014,5,30,19,50,337,8.6 1,0.1,2.62,10,6.59,NA,1014.6,10.6,10.2,NA,NA,NA
46014,2014,5,30,20,50,331,6.5,8.2,2.55,10,6.74,NA,1015,10.8,10.2,NA,NA,NA
46014,2014,5,30,21,50,328,7.4,8.9,2.29,10,6.46,NA,1015,11.1,10.1,NA,NA,NA
46014,2014,5,30,22,50,325,7.3,8.7,2.2,9.09,6.41,NA,1014.9,11.4,10.1,NA,NA,NA
46014,2014,5,30,23,50,328,7.5,9.2,2.13,9.09,6.28,NA,1014.7,11.6,10.3,NA,NA,NA
46014,2014,5,31,1,50,325,6.3,8.7,2.33,9.09,6.14,NA,1014.4,11.9,10.2,NA,NA,NA
46014,2014,5,31,2,50,321,6.9,9.7,2.55,9.09,6.09,NA,1014.5,11.7,10.1,NA,NA,NA
46014,2014,5,31,3,50,323,8.6 1,0.8,2.61,7.14,6.03,NA,1014.2,11.5,10,NA,NA,NA
46014,2014,5,31,4,50,328,9.2 1,1.1,2.56,9.09,5.84,NA,1013.9,11.2,10,NA,NA,NA
46014,2014,5,31,5,50,339,7.8,9.4,2.38,7.69,6.04,NA,1014.3,10.7,10.1,NA,NA,NA
46014,2014,5,31,6,50,354,7.4,9.7,2.1,7.14,5.68,NA,1014.4,10.4,10.1,NA,NA,NA
46014,2014,5,31,7,50,353,6.6,7.8,2.05,6.67,5.8,NA,1014.6,10.5,10.2,NA,NA,NA
46014,2014,5,31,8,50,338 1,0.3 1,2.5,2.09,9.09,5.78,NA,1014,11.1,10.2,NA,NA,NA
46014,2014,5,31,9,50,346 1,0.1 1,2.6,NA,NA,NA,NA,1014.1,10.9,10.2,NA,NA,NA
46014,2014,5,31,10,50,348,8.7 1,0.7,2.15,6.67,5.49,NA,1014.3,10.9,10.2,NA,NA,NA
46014,2014,5,31,11,50,341 1,0.0 1,2.7,1.98,7.69,5.6,NA,1014.1,11,10.2,NA,NA,NA
46014,2014,5,31,12,50,340,9.0 1,0.8,1.95,9.09,5.57,NA,1014.4,10.9,10.1,NA,NA,NA
46014,2014,5,31,13,50,339,8.4 9,9,NA,NA,NA,NA,1014.7,10.3,NA,NA,NA,NA
46014,2014,5,31,14,50,355,5.4,6.6,2.03,8.33,5.74,NA,1014.9,9.5,10,NA,NA,NA
46014,2014,5,31,15,50,356,4.7,6.2,2.5,9.09,6.46,NA,1015.1,9.4,10,NA,NA,NA
46014,2014,5,31,16,50,349,4.5,5.7,2.43,9.09,6.42,NA,1015.5,9.4,10,NA,NA,NA
46014,2014,5,31,17,50,342,6.9,8.2,2.39,9.09,6.55,NA,1015.4,10,10,NA,NA,NA
46014,2014,5,31,18,50,343,5.9,7.1,2.13,9.09,6.25,NA,1015.8,10.4,10,NA,NA,NA
46014,2014,5,31,19,50,335,6.2,8,2.15,7.14,6.2,NA,1015.9,10.8,10.1,NA,NA,NA
46014,2014,5,31,20,50,332,7.4,9.6,2.11,8.33,6.26,NA,1015.9,11,10.2,NA,NA,NA
46014,2014,5,31,21,50,331,7.6 9,9,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA
46014,2014,5,31,22,50,334,8.0 1,0.3,NA,NA,NA,NA,1015.4,11.2,10.2,NA,NA,NA
46014,2014,5,31,23,50,335,7.4,8.9,2.45,8.33,6.18,NA,1015.3,11.3,10.2,NA,NA,NA
46014,2014,6,1,0,50,331,7.4,8.8,2.45,7.69,6.08,NA,1014.8,11.4,10.2,NA,NA,NA
46014,2014,6,1,1,50,330,8.7 9,9,NA,NA,NA,NA,1014.3,11.6,NA,NA,NA,NA
46014,2014,6,1,2,50,338,9.2 1,0.9,2.76,9.09,6.17,NA,1013.9,11.5,10.2,NA,NA,NA
46014,2014,6,1,3,50,348,8.9 1,1,2.76,8.33,6.19,NA,1013.9,11.3,10.2,NA,NA,NA
46014,2014,6,1,4,50,348,8.2 1,0.2,2.77,8.33,6.29,NA,1014.3,11.4,10.2,NA,NA,NA
46014,2014,6,1,5,50,348,9.1 1,0.8,2.71,8.33,6.27,NA,1014.4,11.4,10.2,NA,NA,NA
46014,2014,6,1,6,50,346,9.8 1,2.3,2.58,7.69,6.05,NA,1014.1,11.3,10.1,NA,NA,NA
46014,2014,6,1,7,50,347 1,0.2 1,2.5,2.77,7.69,6.1,NA,1014,11.3,10.1,NA,NA,NA
46014,2014,6,1,8,50,346 1,0.8 1,3.2,2.82,8.33,6.21,NA,1013.6,11.2,10,NA,NA,NA
