Buoy,#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46214,2014,12,2,3,11,NA,NA,NA,1.53,5.88,5.21,183,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,3,41,NA,NA,NA,1.57,5.56,5.22,179,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,4,11,NA,NA,NA,1.58,5.56,5.29,179,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,4,41,NA,NA,NA,1.53,5.26,5.29,167,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,5,11,NA,NA,NA,1.46,5.56,5.22,186,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,5,41,NA,NA,NA,1.57,5.56,5.29,183,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,6,11,NA,NA,NA,1.5,5.88,5.3,188,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,6,41,NA,NA,NA,1.59,5.56,5.26,176,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,7,11,NA,NA,NA,1.57,5.56,5.19,188,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,7,41,NA,NA,NA,1.56,5.88,5.3,194,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,8,11,NA,NA,NA,1.53,14.29,5.24,281,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,8,41,NA,NA,NA,1.56,7.14,5.15,232,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,9,11,NA,NA,NA,1.67,7.69,5.21,233,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,9,41,NA,NA,NA,1.63,5.88,5.12,198,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,10,11,NA,NA,NA,1.63,5.56,5.01,184,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,10,41,NA,NA,NA,1.68,5.56,5.21,179,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,11,11,NA,NA,NA,1.67,13.33,5.31,276,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,11,41,NA,NA,NA,1.62,5.56,5.15,176,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,12,11,NA,NA,NA,1.74,5.88,5.52,184,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,12,41,NA,NA,NA,1.63,8.33,5.37,246,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,13,11,NA,NA,NA,1.64,6.25,5,190,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,13,41,NA,NA,NA,1.74,7.69,5.23,212,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,14,11,NA,NA,NA,1.78,6.25,5.22,188,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,14,41,NA,NA,NA,1.93,4.35,4.91,96,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,15,11,NA,NA,NA,2,4.76,4.9,111,NA,NA,16.4,NA,NA,NA
46214,2014,12,2,15,41,NA,NA,NA,2.04,4.55,5.17,97,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,16,11,NA,NA,NA,2.12,5,5.2,108,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,16,41,NA,NA,NA,2.42,5.26,5.29,119,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,17,11,NA,NA,NA,2.41,7.69,5.53,214,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,17,41,NA,NA,NA,2.55,5.26,5.65,127,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,18,11,NA,NA,NA,2.46,9.88,5.67,243,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,18,41,NA,NA,NA,2.69,9.88,5.92,236,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,19,11,NA,NA,NA,2.65,8.33,5.89,212,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,19,41,NA,NA,NA,2.92,8.33,6.11,217,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,20,11,NA,NA,NA,2.99,8.33,6.24,215,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,20,41,NA,NA,NA,3.03,8.33,6.4,200,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,21,11,NA,NA,NA,3.19,8.33,6.53,201,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,21,41,NA,NA,NA,3.17,8.33,6.57,194,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,22,11,NA,NA,NA,2.87,8.33,6.21,201,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,22,41,NA,NA,NA,2.96,8.33,6.55,191,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,23,11,NA,NA,NA,2.99,9.09,6.38,198,NA,NA,16.3,NA,NA,NA
46214,2014,12,2,23,41,NA,NA,NA,2.63,9.09,6.33,188,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,0,11,NA,NA,NA,2.71,9.09,6.46,201,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,0,41,NA,NA,NA,3,9.09,6.97,188,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,1,11,NA,NA,NA,2.91,8.33,6.69,180,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,1,41,NA,NA,NA,2.84,8.33,6.82,180,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,2,11,NA,NA,NA,3.14,9.09,7.26,191,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,2,41,NA,NA,NA,3.02,9.09,7.18,194,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,3,11,NA,NA,NA,2.7,9.09,7.12,197,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,3,41,NA,NA,NA,2.78,9.09,7.37,187,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,4,11,NA,NA,NA,2.8,12.5,7.45,259,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,4,41,NA,NA,NA,2.86,8.33,7.27,184,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,5,11,NA,NA,NA,3.06,8.33,7.57,173,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,5,41,NA,NA,NA,3.06,11.11,7.67,238,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,6,11,NA,NA,NA,3.14,9.09,7.65,172,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,6,41,NA,NA,NA,3.12,9.09,7.61,183,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,7,11,NA,NA,NA,3.09,9.09,7.63,183,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,7,41,NA,NA,NA,3.04,9.88,7.9,179,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,8,11,NA,NA,NA,2.96,9.88,7.77,222,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,8,41,NA,NA,NA,2.94,11.11,7.75,242,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,9,11,NA,NA,NA,3.02,9.88,7.37,225,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,9,41,NA,NA,NA,3.17,9.09,7.15,194,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,10,11,NA,NA,NA,3.05,11.11,6.94,249,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,10,41,NA,NA,NA,3.12,9.09,7.02,193,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,11,11,NA,NA,NA,3.05,8.33,6.84,180,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,11,41,NA,NA,NA,3.01,9.09,7.12,202,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,12,11,NA,NA,NA,2.93,8.33,7.08,174,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,12,41,NA,NA,NA,2.94,8.33,7.09,188,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,13,11,NA,NA,NA,3.09,8.33,7.02,179,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,13,41,NA,NA,NA,2.83,8.33,6.56,174,NA,NA,16.5,NA,NA,NA
46214,2014,12,3,14,11,NA,NA,NA,3.01,8.33,6.68,194,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,14,41,NA,NA,NA,3.01,7.69,6.56,183,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,15,11,NA,NA,NA,2.83,8.33,6.15,204,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,15,41,NA,NA,NA,2.98,7.69,6.25,193,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,16,11,NA,NA,NA,2.95,8.33,6.49,179,NA,NA,16.4,NA,NA,NA
46214,2014,12,3,16,41,NA,NA,NA,3.19,8.33,6.35,184,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,17,11,NA,NA,NA,3.07,8.33,6.21,177,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,17,41,NA,NA,NA,3.53,8.33,6.47,179,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,18,11,NA,NA,NA,3.66,8.33,6.52,181,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,18,41,NA,NA,NA,3.38,8.33,6.54,183,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,19,11,NA,NA,NA,3.48,8.33,6.71,167,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,19,41,NA,NA,NA,3.33,8.33,6.79,173,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,20,11,NA,NA,NA,3.41,8.33,6.85,183,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,20,41,NA,NA,NA,3.36,8.33,6.95,177,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,21,11,NA,NA,NA,3.1,8.33,6.91,169,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,21,41,NA,NA,NA,3.06,8.33,7.03,170,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,22,11,NA,NA,NA,3.11,8.33,7.28,169,NA,NA,16.2,NA,NA,NA
46214,2014,12,3,22,41,NA,NA,NA,2.98,9.09,7.3,195,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,23,11,NA,NA,NA,2.94,8.33,7.17,167,NA,NA,16.3,NA,NA,NA
46214,2014,12,3,23,41,NA,NA,NA,2.9,9.09,7.4,177,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,0,11,NA,NA,NA,2.8,8.33,7.5,164,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,0,41,NA,NA,NA,2.65,9.88,7.31,209,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,1,11,NA,NA,NA,2.59,9.09,7.54,186,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,1,41,NA,NA,NA,2.71,9.88,7.72,215,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,2,11,NA,NA,NA,2.5,9.09,7.52,193,NA,NA,16.6,NA,NA,NA
46214,2014,12,4,2,41,NA,NA,NA,2.93,9.88,7.83,208,NA,NA,16.6,NA,NA,NA
46214,2014,12,4,3,11,NA,NA,NA,2.66,10.53,7.81,225,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,3,41,NA,NA,NA,2.48,8.33,7.37,200,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,4,11,NA,NA,NA,2.7,10.53,7.75,226,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,4,41,NA,NA,NA,2.63,9.09,7.6,201,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,5,11,NA,NA,NA,2.83,9.09,7.81,209,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,5,41,NA,NA,NA,2.74,9.09,7.72,221,NA,NA,16.2,NA,NA,NA
46214,2014,12,4,6,11,NA,NA,NA,2.66,9.09,7.73,212,NA,NA,16.2,NA,NA,NA
46214,2014,12,4,6,41,NA,NA,NA,2.62,9.88,7.66,239,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,7,11,NA,NA,NA,2.65,9.88,7.64,238,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,7,41,NA,NA,NA,2.81,8.33,7.61,207,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,8,11,NA,NA,NA,2.74,11.11,7.59,245,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,8,41,NA,NA,NA,2.87,9.09,7.66,222,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,9,11,NA,NA,NA,2.82,9.88,7.51,240,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,9,41,NA,NA,NA,2.74,8.33,7.43,221,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,10,11,NA,NA,NA,2.72,10.53,7.69,226,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,10,41,NA,NA,NA,2.8,9.88,7.66,239,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,11,11,NA,NA,NA,2.5,9.88,7.43,239,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,11,41,NA,NA,NA,2.67,9.88,7.55,236,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,12,11,NA,NA,NA,2.48,9.88,7.56,222,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,12,41,NA,NA,NA,2.29,9.09,7.32,228,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,13,11,NA,NA,NA,2.33,9.09,7.71,222,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,13,41,NA,NA,NA,2.23,9.09,7.6,231,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,14,11,NA,NA,NA,2.27,9.09,7.4,224,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,14,41,NA,NA,NA,2.47,9.88,7.71,207,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,15,11,NA,NA,NA,2.16,9.09,7.42,207,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,15,41,NA,NA,NA,2.11,9.09,7.61,211,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,16,11,NA,NA,NA,2.15,9.09,7.51,211,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,16,41,NA,NA,NA,2.06,9.09,7.47,195,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,17,11,NA,NA,NA,2.01,9.09,7.42,198,NA,NA,16.3,NA,NA,NA
46214,2014,12,4,17,41,NA,NA,NA,1.93,9.09,7.59,204,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,18,11,NA,NA,NA,1.79,15.38,7.44,290,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,18,41,NA,NA,NA,2.02,9.09,7.59,215,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,19,11,NA,NA,NA,1.64,9.09,7.01,194,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,19,41,NA,NA,NA,1.91,9.09,7.64,187,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,20,11,NA,NA,NA,1.86,9.09,7.8,186,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,20,41,NA,NA,NA,1.69,9.09,7.24,190,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,21,11,NA,NA,NA,1.91,9.09,7.5,194,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,21,41,NA,NA,NA,1.89,8.33,7.65,195,NA,NA,16.4,NA,NA,NA
46214,2014,12,4,22,11,NA,NA,NA,1.86,9.09,7.47,207,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,22,41,NA,NA,NA,1.69,15.38,7.57,273,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,23,11,NA,NA,NA,1.66,9.09,7.38,214,NA,NA,16.5,NA,NA,NA
46214,2014,12,4,23,41,NA,NA,NA,1.64,8.33,7.19,205,NA,NA,16.5,NA,NA,NA
46214,2014,12,5,0,11,NA,NA,NA,1.68,8.33,7.16,205,NA,NA,16.5,NA,NA,NA
46214,2014,12,5,0,41,NA,NA,NA,1.7,15.38,7.35,271,NA,NA,16.6,NA,NA,NA
46214,2014,12,5,1,11,NA,NA,NA,1.66,14.29,6.91,285,NA,NA,16.5,NA,NA,NA
46214,2014,12,5,1,41,NA,NA,NA,1.56,9.09,7.07,225,NA,NA,16.5,NA,NA,NA
46214,2014,12,5,2,11,NA,NA,NA,1.67,15.38,7.6,280,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,2,41,NA,NA,NA,1.6,16.67,7.15,284,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,3,11,NA,NA,NA,1.71,8.33,7.53,219,NA,NA,16.5,NA,NA,NA
46214,2014,12,5,3,41,NA,NA,NA,1.74,14.29,7.16,292,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,4,11,NA,NA,NA,1.61,8.33,6.83,228,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,4,41,NA,NA,NA,1.68,16.67,7.05,291,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,5,11,NA,NA,NA,1.62,14.29,6.7,291,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,5,41,NA,NA,NA,1.67,14.29,6.88,290,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,6,11,NA,NA,NA,1.75,15.38,6.97,285,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,6,41,NA,NA,NA,1.72,15.38,6.64,292,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,7,11,NA,NA,NA,1.82,14.29,6.74,287,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,7,41,NA,NA,NA,1.76,15.38,6.6,299,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,8,11,NA,NA,NA,2.03,15.38,7.46,290,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,8,41,NA,NA,NA,2.03,15.38,7.18,305,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,9,11,NA,NA,NA,1.76,15.38,6.65,304,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,9,41,NA,NA,NA,2,15.38,7.77,305,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,10,11,NA,NA,NA,1.85,15.38,7.05,292,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,10,41,NA,NA,NA,1.9,14.29,7.2,295,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,11,11,NA,NA,NA,1.98,15.38,7.55,301,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,11,41,NA,NA,NA,2.04,15.38,7.86,288,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,12,11,NA,NA,NA,1.79,14.29,7.2,294,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,12,41,NA,NA,NA,2.08,14.29,7.94,298,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,13,11,NA,NA,NA,1.98,14.29,7.48,297,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,13,41,NA,NA,NA,1.88,14.29,7.33,298,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,14,11,NA,NA,NA,1.98,15.38,7.73,292,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,14,41,NA,NA,NA,1.83,14.29,7.14,292,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,15,11,NA,NA,NA,1.78,15.38,6.97,291,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,15,41,NA,NA,NA,1.73,15.38,6.67,290,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,16,11,NA,NA,NA,1.74,14.29,6.61,283,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,16,41,NA,NA,NA,1.82,15.38,6.6,285,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,17,11,NA,NA,NA,1.76,15.38,6.44,291,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,17,41,NA,NA,NA,1.85,14.29,6.52,305,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,18,11,NA,NA,NA,1.91,15.38,6.2,294,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,18,41,NA,NA,NA,1.86,14.29,6.03,304,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,19,11,NA,NA,NA,2.02,14.29,6.33,297,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,19,41,NA,NA,NA,1.85,13.33,5.5,288,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,20,11,NA,NA,NA,1.93,15.38,6.01,291,NA,NA,16.4,NA,NA,NA
46214,2014,12,5,20,41,NA,NA,NA,1.96,14.29,6.05,290,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,21,11,NA,NA,NA,2,14.29,6.09,305,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,21,41,NA,NA,NA,1.92,14.29,5.64,294,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,22,11,NA,NA,NA,2.07,13.33,5.62,298,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,22,41,NA,NA,NA,2.07,14.29,5.78,294,NA,NA,16.3,NA,NA,NA
46214,2014,12,5,23,11,NA,NA,NA,2.29,13.33,6.19,297,NA,NA,16.2,NA,NA,NA
46214,2014,12,5,23,41,NA,NA,NA,2.06,14.29,5.87,308,NA,NA,16.1,NA,NA,NA
46214,2014,12,6,0,11,NA,NA,NA,2.15,14.29,5.95,295,NA,NA,16,NA,NA,NA
46214,2014,12,6,0,41,NA,NA,NA,2.1,13.33,5.83,290,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,1,11,NA,NA,NA,2.13,14.29,5.65,291,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,1,41,NA,NA,NA,2.2,14.29,6.14,301,NA,NA,15.3,NA,NA,NA
46214,2014,12,6,2,11,NA,NA,NA,2.14,13.33,6.14,291,NA,NA,15.3,NA,NA,NA
46214,2014,12,6,2,41,NA,NA,NA,2.06,14.29,5.98,287,NA,NA,15.3,NA,NA,NA
46214,2014,12,6,3,11,NA,NA,NA,2.12,13.33,6.37,287,NA,NA,15.3,NA,NA,NA
46214,2014,12,6,3,41,NA,NA,NA,2.03,14.29,6.3,295,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,4,11,NA,NA,NA,1.99,13.33,6.17,287,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,4,41,NA,NA,NA,1.88,13.33,6.25,305,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,5,11,NA,NA,NA,1.9,11.76,5.94,301,NA,NA,15.5,NA,NA,NA
46214,2014,12,6,5,41,NA,NA,NA,2,13.33,6.68,307,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,6,11,NA,NA,NA,1.87,13.33,6.43,297,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,6,41,NA,NA,NA,1.8,12.5,6.37,305,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,7,11,NA,NA,NA,1.83,13.33,6.35,305,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,7,41,NA,NA,NA,1.87,14.29,6.74,287,NA,NA,15.4,NA,NA,NA
46214,2014,12,6,8,11,NA,NA,NA,1.83,14.29,6.45,281,NA,NA,15.6,NA,NA,NA
46214,2014,12,6,8,41,NA,NA,NA,1.83,12.5,6.94,276,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,9,11,NA,NA,NA,1.94,13.33,6.95,285,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,9,41,NA,NA,NA,1.87,15.38,6.85,287,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,10,11,NA,NA,NA,1.85,13.33,6.96,284,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,10,41,NA,NA,NA,1.86,13.33,6.97,283,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,11,11,NA,NA,NA,1.73,13.33,7.05,297,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,11,41,NA,NA,NA,1.79,13.33,6.97,297,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,12,11,NA,NA,NA,1.83,13.33,7.53,278,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,12,41,NA,NA,NA,1.86,13.33,7.11,280,NA,NA,16,NA,NA,NA
46214,2014,12,6,13,11,NA,NA,NA,1.73,15.38,7.42,295,NA,NA,16,NA,NA,NA
46214,2014,12,6,13,41,NA,NA,NA,1.93,13.33,7.65,291,NA,NA,16.1,NA,NA,NA
46214,2014,12,6,14,11,NA,NA,NA,2,13.33,7.8,288,NA,NA,16,NA,NA,NA
46214,2014,12,6,14,41,NA,NA,NA,1.92,13.33,7.65,295,NA,NA,16,NA,NA,NA
46214,2014,12,6,15,11,NA,NA,NA,1.89,13.33,7.71,290,NA,NA,16,NA,NA,NA
46214,2014,12,6,15,41,NA,NA,NA,1.92,15.38,7.73,298,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,16,11,NA,NA,NA,1.9,15.38,7.66,295,NA,NA,15.8,NA,NA,NA
46214,2014,12,6,16,41,NA,NA,NA,1.96,15.38,8.22,307,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,17,11,NA,NA,NA,2.07,14.29,8.22,299,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,17,41,NA,NA,NA,2.13,14.29,8.06,301,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,18,11,NA,NA,NA,1.88,12.5,7.88,280,NA,NA,15.6,NA,NA,NA
46214,2014,12,6,18,41,NA,NA,NA,2.04,15.38,8.06,304,NA,NA,15.5,NA,NA,NA
46214,2014,12,6,19,11,NA,NA,NA,1.98,14.29,8.06,301,NA,NA,15.6,NA,NA,NA
46214,2014,12,6,19,41,NA,NA,NA,2.03,15.38,8.5,298,NA,NA,15.7,NA,NA,NA
46214,2014,12,6,20,11,NA,NA,NA,2.07,13.33,8.09,299,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,20,41,NA,NA,NA,2.13,14.29,8.37,299,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,21,11,NA,NA,NA,2.33,13.33,8.37,302,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,21,41,NA,NA,NA,2.42,11.11,8.25,285,NA,NA,16,NA,NA,NA
46214,2014,12,6,22,11,NA,NA,NA,2.2,14.29,8.32,302,NA,NA,16,NA,NA,NA
46214,2014,12,6,22,41,NA,NA,NA,2.48,14.29,8.31,307,NA,NA,15.9,NA,NA,NA
46214,2014,12,6,23,11,NA,NA,NA,2.39,12.5,8.19,294,NA,NA,16.1,NA,NA,NA
46214,2014,12,6,23,41,NA,NA,NA,2.66,9.88,8.42,278,NA,NA,16,NA,NA,NA
46214,2014,12,7,0,11,NA,NA,NA,2.64,12.5,8.6,297,NA,NA,16,NA,NA,NA
46214,2014,12,7,0,41,NA,NA,NA,2.61,13.33,8.72,292,NA,NA,15.9,NA,NA,NA
46214,2014,12,7,1,11,NA,NA,NA,2.43,12.5,8.4,297,NA,NA,16,NA,NA,NA
46214,2014,12,7,1,41,NA,NA,NA,2.46,9.88,8.24,280,NA,NA,15.9,NA,NA,NA
46214,2014,12,7,2,11,NA,NA,NA,2.59,12.5,9.02,292,NA,NA,15.9,NA,NA,NA
46214,2014,12,7,2,41,NA,NA,NA,2.84,13.33,9.09,301,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,3,11,NA,NA,NA,2.51,11.11,8.79,284,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,3,41,NA,NA,NA,2.38,10.53,8.55,281,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,4,11,NA,NA,NA,2.2,10.53,8.3,284,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,4,41,NA,NA,NA,2.24,11.11,8.59,288,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,5,11,NA,NA,NA,2.42,10.53,8.72,283,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,5,41,NA,NA,NA,2.41,11.11,8.65,288,NA,NA,15.9,NA,NA,NA
46214,2014,12,7,6,11,NA,NA,NA,2.35,12.5,8.71,294,NA,NA,15.9,NA,NA,NA
46214,2014,12,7,6,41,NA,NA,NA,2.36,12.5,8.81,285,NA,NA,15.8,NA,NA,NA
46214,2014,12,7,7,11,NA,NA,NA,2.15,12.5,8.35,292,NA,NA,15.9,NA,NA,NA
