Buoy,#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
46026,2014,11,12,12,50,215,0.9,2.1,1.58,19.05,10.22,270,1015.6,15.1,15,NA,NA,NA
46026,2014,11,12,13,50,279,2,3,1.48,19.05,9.78,281,1016.1,15.1,15,NA,NA,NA
46026,2014,11,12,14,50,29,1.6,2,1.47,19.05,10.4,268,1016.1,14.9,14.9,NA,NA,NA
46026,2014,11,12,15,50,58,2.4,3.2,1.4,19.05,9.86,266,1016.6,14.8,14.9,NA,NA,NA
46026,2014,11,12,17,50,84,2,2.8,1.29,19.05,10.13,282,1017.1,15.1,15.1,NA,NA,NA
46026,2014,11,12,18,50,115,2.7,3.4,1.39,17.39,10.65,290,1017.1,15.1,15.1,NA,NA,NA
46026,2014,11,12,19,50,127,1.8,2.6,1.23,17.39,10.1,296,1016.9,15.2,15.2,NA,NA,NA
46026,2014,11,12,20,50,139,2.8,3.8,1.13,17.39,9.88,297,1016,15.4,15.3,NA,NA,NA
46026,2014,11,12,21,50,150,3.7,4.7,1.2,17.39,9.96,310,1015.4,15.4,15.4,NA,NA,NA
46026,2014,11,12,22,50,160,4.7,5.4,1.24,19.05,9.78,295,1015.3,15.3,15.4,NA,NA,NA
46026,2014,11,12,23,50,164,4.4,5.2,1.27,17.39,9.47,296,1015.5,15.3,15.3,NA,NA,NA
46026,2014,11,13,0,50,163,4.3,5.2,1.27,19.05,8.89,274,1015.2,15.4,15.2,NA,NA,NA
46026,2014,11,13,1,50,178,3.7,4.3,1.3,17.39,9.55,275,1015.4,15.6,15.2,NA,NA,NA
46026,2014,11,13,2,50,182,4.4,5.4,1.38,17.39,9.86,305,1015.5,15.3,15.2,NA,NA,NA
46026,2014,11,13,3,50,182,6.1,7.2,1.56,17.39,9.7,293,1015.4,13.6,15.2,NA,NA,NA
46026,2014,11,13,4,50,160,5.4,6.2,1.51,19.05,8.86,290,1015.4,13.5,15.2,NA,NA,NA
46026,2014,11,13,5,50,159,5.3,6.6,1.42,17.39,8.55,294,1015.4,13.8,15.2,NA,NA,NA
46026,2014,11,13,6,50,142,6.5,8.5,1.57,16,8.99,292,1015.2,13.9,15.2,NA,NA,NA
46026,2014,11,13,7,50,143,9.4 1,1.5,1.56,17.39,7.26,268,1014.8,13.5,15.2,NA,NA,NA
46026,2014,11,13,8,50,145,9.4 1,1.9,1.54,17.39,5.96,302,1014.3,13.9,15.1,NA,NA,NA
46026,2014,11,13,9,50,145,9.7 1,1.8,1.6,17.39,5.41,284,1014,13.6,15,NA,NA,NA
46026,2014,11,13,10,50,154,9.5 1,1.5,1.83,17.39,5.51,295,1013.6,14.1,15,NA,NA,NA
46026,2014,11,13,11,50,166 1,0.2 1,2.2,1.93,17.39,5.58,299,1013,14.7,14.9,NA,NA,NA
46026,2014,11,13,12,50,179,8.6 1,1,2.14,17.39,5.78,297,1013.3,14.8,14.9,NA,NA,NA
46026,2014,11,13,13,50,282,4.9,7.8,1.9,17.39,5.86,295,1013.9,15.7,14.9,NA,NA,NA
46026,2014,11,13,14,50,287,4.3,6.1,1.71,17.39,6.17,293,1014.6,15.8,15,NA,NA,NA
46026,2014,11,13,15,50,285,6.9,8.7,1.74,17.39,6.35,286,1015.6,15.6,15,NA,NA,NA
46026,2014,11,13,16,50,305,6.1,7.2,1.65,17.39,6.12,314,1016.1,15,15.1,NA,NA,NA
46026,2014,11,13,17,50,306,4.6,5.5,1.65,16,6.42,281,1017,15,15.1,NA,NA,NA
46026,2014,11,13,18,50,313,3.8,5,1.73,16,7.09,281,1017.3,15.4,15.1,NA,NA,NA
46026,2014,11,13,19,50,273,2.6,3.5,1.62,17.39,7.25,286,1017.3,15.2,15.2,NA,NA,NA
46026,2014,11,13,20,50,261,3.4,4.1,1.6,17.39,7.6,308,1017.3,15.4,15.3,NA,NA,NA
46026,2014,11,13,21,50,272,2.2,3.4,1.57,16,7.79,295,1017.4,15.6,15.4,NA,NA,NA
46026,2014,11,13,22,50,262,2.6,3.5,1.62,16,7.53,288,1017.5,15.6,15.5,NA,NA,NA
46026,2014,11,13,23,50,273,1.9,2.5,1.55,16,7.97,295,1017.2,15.6,15.5,NA,NA,NA
46026,2014,11,14,0,50,244,2.8,3.7,1.88,16,8.87,295,1017.4,15.4,15.4,NA,NA,NA
46026,2014,11,14,1,50,248,3.4,4.1,1.72,16,8.77,276,1017.8,15.5,15.3,NA,NA,NA
46026,2014,11,14,2,50,285,3,4.1,1.83,16,8.83,290,1018.3,15.5,15.3,NA,NA,NA
46026,2014,11,14,3,50,321,2.4,3.4,1.95,14.81,8.98,280,1018,15.4,15.2,NA,NA,NA
46026,2014,11,14,4,50,312,1.1,1.9,2.02,14.81,9.18,280,1018.2,15.4,15.2,NA,NA,NA
46026,2014,11,14,5,50,293,1.9,2.8,1.92,14.81,8.6,283,1018.4,15.3,15.2,NA,NA,NA
46026,2014,11,14,6,50,260,2,3.1,2.44,14.81,9.69,274,1019.1,15.5,15.2,NA,NA,NA
46026,2014,11,14,7,50,270,2.8,4.3,2.23,14.81,9.29,284,1019.3,15.3,15.2,NA,NA,NA
46026,2014,11,14,8,50,318,3.7,4.8,2.22,14.81,9.61,290,1018.8,15.4,15.2,NA,NA,NA
46026,2014,11,14,9,50,303,3.1,4.2,2.22,12.9,9.54,272,1018.8,15.2,15.2,NA,NA,NA
46026,2014,11,14,10,50,322,4,5.1,1.93,14.81,8.95,278,1018.7,15.3,15.2,NA,NA,NA
46026,2014,11,14,11,50,337,3.8,4.8,2.02,14.81,9.4,280,1018.3,15.2,15.2,NA,NA,NA
46026,2014,11,14,12,50,343,3.9,5.2,2.03,14.81,9.44,274,1018.7,15,15.2,NA,NA,NA
46026,2014,11,14,13,50,319,4.3,5.5,2.24,13.79,9.83,289,1019.1,14.9,15.2,NA,NA,NA
46026,2014,11,14,14,50,323,2.8,3.9,2.2,13.79,9.97,282,1019.3,15,15.1,NA,NA,NA
46026,2014,11,14,15,50,310,2.5,3.3,2.13,14.81,10.11,285,1019.6,15.2,15.1,NA,NA,NA
46026,2014,11,14,16,50,298,2.6,3.5,2.15,14.81,10.53,288,1019.9,15.2,15.2,NA,NA,NA
46026,2014,11,14,17,50,302,2.5,3.4,2.03,13.79,9.89,283,1020,15.2,15.2,NA,NA,NA
46026,2014,11,14,18,50,295,3.4,4.6,2.18,12.12,10.06,283,1020.2,15.2,15.4,NA,NA,NA
46026,2014,11,14,19,50,296,3.1,4.3,1.89,13.79,9.29,291,1019.8,15.2,15.5,NA,NA,NA
46026,2014,11,14,21,50,293,3.5,4.8,2.35,12.12,9.92,284,1019.1,15.4,15.7,NA,NA,NA
46026,2014,11,14,22,50,286,3.9,4.8,2.05,12.9,9.41,289,1018.9,15.6,15.7,NA,NA,NA
46026,2014,11,14,23,50,285,3.6,4.5,2.2,12.12,9.84,286,1018.6,15.5,15.7,NA,NA,NA
46026,2014,11,15,0,50,288,3.7,5,1.91,12.9,8.97,283,1018.7,15.4,15.7,NA,NA,NA
46026,2014,11,15,1,50,293,5,6.3,2.12,13.79,9.47,285,1018.7,15.5,15.6,NA,NA,NA
46026,2014,11,15,2,50,299,5.4,6.7,2.33,12.9,9.4,280,1019.1,15.5,15.5,NA,NA,NA
46026,2014,11,15,3,50,306,5.4,6.5,2.19,12.9,8.9,283,1019.2,15.5,15.4,NA,NA,NA
46026,2014,11,15,4,50,306,6.2,7.8,2.31,12.9,8.48,267,1019.6,15.5,15.3,NA,NA,NA
46026,2014,11,15,5,50,307,6.2,7.5,2.25,12.9,8.15,273,1019.7,15.4,15.3,NA,NA,NA
46026,2014,11,15,6,50,310,5.4,6.7,2.09,12.9,7.79,278,1019.5,15.3,15.3,NA,NA,NA
46026,2014,11,15,7,50,318,5.8,7.4,2.24,12.12,8.1,279,1019.5,15.2,15.2,NA,NA,NA
46026,2014,11,15,8,50,322,6.4,7.8,2.07,12.12,7.71,270,1019.8,15.2,15.2,NA,NA,NA
46026,2014,11,15,9,50,322,6,7.3,2,11.43,7.63,284,1020,15.2,15.2,NA,NA,NA
46026,2014,11,15,10,50,323,6.7,8,1.99,11.43,7.94,288,1019.7,15.2,15.1,NA,NA,NA
46026,2014,11,15,11,50,327,6.1,7.3,1.83,12.12,7.42,280,1019.6,15.1,15.1,NA,NA,NA
46026,2014,11,15,12,50,321,6.6,8.2,1.85,12.12,7.42,293,1020,14.9,15.1,NA,NA,NA
46026,2014,11,15,13,50,321,5.8,7.1,1.77,12.9,7.34,283,1020.3,15,15.1,NA,NA,NA
46026,2014,11,15,14,50,326,5.9,7,1.74,12.12,7.53,276,1020.1,14.9,15,NA,NA,NA
46026,2014,11,15,15,50,318,5.8,7.1,1.7,12.12,7.33,281,1021.1,14.9,15,NA,NA,NA
46026,2014,11,15,17,50,334,5.3,6.5,1.7,12.12,7.34,279,1021.9,15,15,NA,NA,NA
46026,2014,11,15,18,50,347,4,4.8,1.52,11.43,7.14,270,1021.9,14.9,15.1,NA,NA,NA
46026,2014,11,15,19,50,330,4.6,6,1.56,12.12,7.38,273,1021.5,15.2,15.1,NA,NA,NA
46026,2014,11,15,20,50,324,5.5,6.7,1.72,12.12,7.39,277,1021,15.1,15.2,NA,NA,NA
46026,2014,11,15,21,50,324,5,6.8,1.53,12.9,7.12,271,1020.7,15.2,15.3,NA,NA,NA
46026,2014,11,15,22,50,322,6,7.1,1.62,11.43,6.68,265,1021,15.3,15.3,NA,NA,NA
46026,2014,11,15,23,50,313,5.3,6.5,1.53,10.81,6.74,293,1021.2,15.4,15.3,NA,NA,NA
46026,2014,11,16,0,50,332,4.7,6.1,1.47,10,6.58,287,1021.4,15.5,15.3,NA,NA,NA
46026,2014,11,16,1,50,332,5.5,6.6,1.5,12.9,6.42,277,1021.1,15.5,15.2,NA,NA,NA
46026,2014,11,16,2,50,330,5.8,7.2,1.5,9.09,6.44,264,1021.1,15.5,15.2,NA,NA,NA
46026,2014,11,16,3,50,321,5.8,7.3,1.52,13.79,6.61,256,1021.5,15.5,15.1,NA,NA,NA
46026,2014,11,16,4,50,338,7.5,8.8,1.45,13.79,6.25,246,1021.6,15.3,15.1,NA,NA,NA
46026,2014,11,16,5,50,336,7,8.4,1.34,13.79,5.72,253,1022.3,15.2,15.1,NA,NA,NA
46026,2014,11,16,6,50,345,6.8,8,1.42,13.79,6.3,271,1022.4,14.9,15.1,NA,NA,NA
46026,2014,11,16,7,50,340,7.1,8.2,1.41,13.79,6.19,278,1022.4,14.9,15.1,NA,NA,NA
46026,2014,11,16,8,50,351,5.3,6.5,1.47,13.79,6.61,262,1022.4,14.9,15.1,NA,NA,NA
46026,2014,11,16,9,50,340,4.4,5.7,1.4,12.9,7.03,273,1022.4,15.1,15,NA,NA,NA
46026,2014,11,16,10,50,355,3.4,5.6,1.28,13.79,7.02,275,1022.6,15.4,15,NA,NA,NA
46026,2014,11,16,11,50,48,3.7,4.9,1.27,12.9,7.34,279,1022.2,15.8,14.9,NA,NA,NA
46026,2014,11,16,12,50,24,3.2,3.8,1.33,12.12,8.12,277,1022.4,15.9,14.9,NA,NA,NA
46026,2014,11,16,13,50,47,1.7,2.3,1.25,12.12,6.79,278,1022.7,15.8,14.8,NA,NA,NA
46026,2014,11,16,14,50,196,0.2,0.6,1.25,12.12,6.41,304,1022.9,15,14.8,NA,NA,NA
46026,2014,11,16,15,50,324,1.3,1.7,1.44,12.12,7.73,302,1023.2,15.1,14.8,NA,NA,NA
46026,2014,11,16,16,50,92,4.2,5.3,1.51,12.9,7.86,288,1023.9,14.8,14.9,NA,NA,NA
46026,2014,11,16,17,50,90,4.4,5.4,1.34,12.12,7.1,280,1024.6,14.5,14.9,NA,NA,NA
46026,2014,11,16,18,50,89,4.6,5.5,1.41,12.12,7.65,287,1024.7,15,14.9,NA,NA,NA
46026,2014,11,16,19,50,90,5.2,6.7,1.59,12.9,7.9,287,1024.4,15.4,14.9,NA,NA,NA
46026,2014,11,16,20,50,111,4,5.3,1.3,11.43,7.81,286,1024,15.3,14.9,NA,NA,NA
46026,2014,11,16,21,50,97,3.4,4.4,1.67,12.12,8.99,294,1023.6,15.5,14.9,NA,NA,NA
46026,2014,11,16,22,50,115,2.7,3.7,1.35,12.12,8.48,295,1023.7,15.7,14.9,NA,NA,NA
46026,2014,11,16,23,50,91,3.4,4.8,1.41,11.43,8.73,285,1023.7,15.7,14.9,NA,NA,NA
46026,2014,11,17,0,50,80,3.2,4.1,1.25,12.12,8.61,289,1023.8,15.8,14.9,NA,NA,NA
46026,2014,11,17,1,50,59,3.4,4.2,1.18,12.9,8.43,278,1023.7,15.7,14.8,NA,NA,NA
46026,2014,11,17,2,50,335,0.5,0.8,1.17,12.12,8.94,286,1024,15.4,14.8,NA,NA,NA
46026,2014,11,17,3,50,9,3.1,3.7,1.17,12.12,9.24,261,1024.3,15.2,14.8,NA,NA,NA
46026,2014,11,17,4,50,18,2.4,2.9,1.06,12.12,9.08,267,1024.5,15,14.8,NA,NA,NA
46026,2014,11,17,5,50,74,3,4,1.11,11.43,8.98,270,1024.7,15.2,14.8,NA,NA,NA
46026,2014,11,17,6,50,65,5.3,6.2,0.98,11.43,8.57,273,1024.9,14.9,14.8,NA,NA,NA
46026,2014,11,17,7,50,70,6.2,7.6,1.02,11.43,6.54,276,1024.9,14.8,14.8,NA,NA,NA
46026,2014,11,17,8,50,66,3.7,5,0.87,10.81,6.72,268,1024.6,14.5,14.7,NA,NA,NA
46026,2014,11,17,9,50,88,3,3.7,0.95,9.09,7.39,267,1024.3,14.3,14.6,NA,NA,NA
46026,2014,11,17,10,50,76,5.6,6.7,0.84,10.81,7.13,285,1023.6,13.8,14.6,NA,NA,NA
46026,2014,11,17,11,50,79,7.2,8.3,0.82,12.9,5.36,266,1023.2,13.6,14.6,NA,NA,NA
46026,2014,11,17,12,50,80,7.9,9.3,0.95,12.9,5.02,270,1022.9,13.7,14.6,NA,NA,NA
46026,2014,11,17,13,50,82,8.5 1,0.2,1.01,12.9,5.08,265,1022.6,13.6,14.6,NA,NA,NA
46026,2014,11,17,14,50,80,8.5 1,0.1,0.95,12.9,4.59,272,1022.8,13.8,14.5,NA,NA,NA
46026,2014,11,17,15,50,84,8.1,9.6,0.94,12.9,4.8,275,1022.9,14,14.5,NA,NA,NA
46026,2014,11,17,16,50,91,8.1,9.2,0.98,12.9,5.08,275,1023,13.8,14.5,NA,NA,NA
46026,2014,11,17,17,50,83,8,9.7,0.98,10.81,4.84,281,1022.9,14.1,14.5,NA,NA,NA
46026,2014,11,17,18,50,76,7.3,8.5,1.07,12.9,5.26,248,1022.7,14.5,14.5,NA,NA,NA
46026,2014,11,17,19,50,76,8.3,9.6,0.92,12.9,4.46,268,1022,15.4,14.6,NA,NA,NA
46026,2014,11,17,20,50,74,6.3,7.8,1.09,12.9,4.98,250,1021.3,15.7,14.6,NA,NA,NA
46026,2014,11,17,22,50,69,6,7.1,0.97,12.9,6.21,291,1019.9,16.4,14.8,NA,NA,NA
46026,2014,11,17,23,50,68,5.4,6.8,1.04,12.9,6.32,266,1019.6,16.4,14.8,NA,NA,NA
46026,2014,11,18,0,50,68,5.9,7.3,1.1,12.9,6.89,275,1019.7,16.2,14.7,NA,NA,NA
46026,2014,11,18,1,50,64,6,7.1,1.06,12.12,6.61,279,1019.8,16.1,14.7,NA,NA,NA
46026,2014,11,18,2,50,72,5.9,7.5,1.13,12.9,6.76,278,1019.6,16,14.7,NA,NA,NA
46026,2014,11,18,3,50,82,7,9.3,1.04,12.12,6.02,280,1019.4,15.7,14.6,NA,NA,NA
46026,2014,11,18,4,50,84,7,8.1,1.14,12.12,6.25,281,1019.1,15.4,14.6,NA,NA,NA
46026,2014,11,18,5,50,84,7.5,9.4,1.15,12.12,5.91,284,1018.9,15.3,14.6,NA,NA,NA
46026,2014,11,18,6,50,88,7.5,9,1.18,12.12,5.61,285,1019.1,15,14.6,NA,NA,NA
46026,2014,11,18,7,50,88,7.4,8.8,1.09,12.12,5.26,265,1019.2,14.8,14.6,NA,NA,NA
46026,2014,11,18,8,50,96,6.6,8.2,0.99,11.43,5.38,284,1019.2,14.9,14.6,NA,NA,NA
46026,2014,11,18,9,50,87,7.3,9.2,1.13,12.12,5.93,295,1018.6,14.7,14.6,NA,NA,NA
46026,2014,11,18,10,50,86,8,9.2,1.03,12.12,5,297,1018.5,14.6,14.6,NA,NA,NA
46026,2014,11,18,11,50,88,8.6 1,0.6,0.99,12.12,4.96,267,1018.8,14.3,14.6,NA,NA,NA
46026,2014,11,18,12,50,85,8.4 1,0.2,1.04,10.81,5.25,280,1018.7,14.3,14.5,NA,NA,NA
46026,2014,11,18,13,50,89,8.7 1,0.8,1.04,12.12,5.06,290,1018.8,14.3,14.5,NA,NA,NA
46026,2014,11,18,14,50,85,9.2 1,1.5,0.95,11.43,4.48,263,1018.5,13.8,14.4,NA,NA,NA
46026,2014,11,18,15,50,87,9.1 1,0.6,1.03,11.43,4.88,278,1018.9,13.8,14.4,NA,NA,NA
46026,2014,11,18,16,50,88 1,0.1 1,2.2,1.04,10.81,4.59,287,1018.9,14,14.4,NA,NA,NA
46026,2014,11,18,17,50,92 1,0.7 1,2.6,1.04,11.43,4.11,308,1019,14.2,14.4,NA,NA,NA
46026,2014,11,18,18,50,93,9.9 1,1.6,1.06,11.43,4.19,243,1019.4,14.4,14.5,NA,NA,NA
46026,2014,11,18,19,50,93,8.6 1,0.3,1.05,9.09,4.23,264,1018.9,14.9,14.5,NA,NA,NA
46026,2014,11,18,20,50,88,7,8.3,0.89,10.81,4.45,272,1018.4,15.4,14.5,NA,NA,NA
46026,2014,11,18,21,50,91,7,8.6,0.9,8.33,4.42,255,1017.9,15.5,14.6,NA,NA,NA
46026,2014,11,18,22,50,90,7,8.3,0.86,9.09,4.59,261,1017.6,15.7,14.6,NA,NA,NA
46026,2014,11,18,23,50,101,6.4,8,0.97,9.09,5.17,263,1017.7,15.4,14.6,NA,NA,NA
46026,2014,11,19,0,50,98,6.5,8,1.09,9.09,5.69,267,1017.3,15.5,14.6,NA,NA,NA
46026,2014,11,19,1,50,106,7.1,8.8,1.21,9.09,5.62,270,1017.4,15.6,14.5,NA,NA,NA
46026,2014,11,19,2,50,133,6.3,7.2,1.18,9.09,5.9,276,1017.8,16.4,14.5,NA,NA,NA
46026,2014,11,19,3,50,130,6.1,7.1,1.28,9.09,6.22,278,1018,15.8,14.5,NA,NA,NA
46026,2014,11,19,4,50,129,7.1,8.4,1.45,9.09,6.29,267,1017.7,15.5,14.5,NA,NA,NA
46026,2014,11,19,5,50,135,8.2,9.5,1.54,10,6.02,271,1017.6,15.9,14.5,NA,NA,NA
46026,2014,11,19,6,50,103,7.1,8.5,1.72,10,6.14,263,1017.1,15,14.5,NA,NA,NA
46026,2014,11,19,7,50,116,4.8,5.9,1.48,10.81,5.7,276,1017.3,14.8,14.5,NA,NA,NA
46026,2014,11,19,8,50,150,7,8.7,1.75,8.33,6.12,247,1017.1,15.3,14.5,NA,NA,NA
46026,2014,11,19,9,50,130,6.9,8.2,1.91,10,6.16,249,1016.5,15.1,14.5,NA,NA,NA
46026,2014,11,19,10,50,129,7,8.3,1.87,9.09,6.12,250,1016.1,15,14.4,NA,NA,NA
46026,2014,11,19,11,50,116,6.6,8.4,1.87,10.81,6.14,258,1015.9,13.8,14.4,NA,NA,NA
46026,2014,11,19,12,50,119 1,0.4 1,2.7,2.01,12.12,6.33,271,1014.9,13.4,14.4,NA,NA,NA
46026,2014,11,19,13,50,129,9.0 1,1.1,2.13,11.43,6.08,275,1015.1,14.1,14.4,NA,NA,NA
46026,2014,11,19,14,50,142 1,2.2 1,5.2,2.36,11.43,6.15,281,1014.7,14.4,14.4,NA,NA,NA
46026,2014,11,19,15,50,138 1,1.6 1,4.3,3,12.9,6.52,268,1014.9,14.5,14.4,NA,NA,NA
46026,2014,11,19,16,50,154 1,2.9 1,5.5,3.09,6.25,6.42,188,1015.5,14,14.4,NA,NA,NA
46026,2014,11,19,17,50,154 1,3.4 1,5.9,2.89,12.9,6.49,258,1015.7,13.5,14.2,NA,NA,NA
46026,2014,11,19,18,50,154 1,3.0 1,6,3.43,12.9,6.67,264,1015.9,13.2,14.1,NA,NA,NA
46026,2014,11,19,19,50,156 1,2.2 1,5.2,3.25,12.12,6.6,271,1015.9,13.4,14,NA,NA,NA
46026,2014,11,19,20,50,158,7.9,9.6,3,13.79,6.65,280,1015.9,14.2,13.9,NA,NA,NA
46026,2014,11,19,21,50,207,3.4,4.9,2.87,12.9,7.06,267,1016.5,15.2,13.8,NA,NA,NA
46026,2014,11,19,22,50,282,4.3,5.5,2.5,13.79,6.78,277,1017,15.5,14,NA,NA,NA
46026,2014,11,19,23,50,275,4.1,5,2.56,13.79,7.26,253,1017.7,15.8,14.4,NA,NA,NA
46026,2014,11,20,0,50,298,5.8,7.1,2.3,13.79,6.94,260,1018.3,15.3,14.7,NA,NA,NA
46026,2014,11,20,1,50,290,2.5,3.5,2.22,12.9,7.35,257,1018.7,15.2,14.5,NA,NA,NA
46026,2014,11,20,2,50,281,2.8,3.8,2.36,13.79,7.7,273,1019.2,15.4,14.4,NA,NA,NA
46026,2014,11,20,3,50,309,2.2,3,2.44,12.12,7.9,266,1019.9,15.2,14.4,NA,NA,NA
46026,2014,11,20,4,50,110,1,2.3,2.34,12.9,7.72,268,1020.1,14.4,14.4,NA,NA,NA
46026,2014,11,20,5,50,175,0.4,1,2.28,11.43,7.71,265,1020.7,14.3,14.2,NA,NA,NA
46026,2014,11,20,6,50,118,0.4,1,2.41,12.9,7.8,272,1020.8,14.2,14.1,NA,NA,NA
46026,2014,11,20,7,50,118,2,3.1,2.68,12.9,8.39,270,1020.2,14.1,13.9,NA,NA,NA
46026,2014,11,20,8,50,55,0.9,2.1,2.57,12.9,8.48,269,1020.3,13.7,13.9,NA,NA,NA
46026,2014,11,20,9,50,75,1.4,2.9,2.54,12.12,8.28,268,1020.4,13.9,13.9,NA,NA,NA
46026,2014,11,20,10,50,106,3.2,4.5,2.82,12.12,8.42,278,1019.7,13.6,13.9,NA,NA,NA
46026,2014,11,20,11,50,97,4.1,5.7,2.72,11.43,8.03,276,1019.4,13.7,14,NA,NA,NA
46026,2014,11,20,12,50,124,3.7,5.2,2.78,10,8.03,277,1019,13.7,14,NA,NA,NA
46026,2014,11,20,13,50,115,3.5,5.1,2.63,11.43,8,279,1018.4,13.6,14.1,NA,NA,NA
46026,2014,11,20,14,50,125,3.4,4.8,2.89,11.43,8.32,278,1018.2,13.5,14.2,NA,NA,NA
46026,2014,11,20,15,50,130,4.8,6.7,2.54,11.43,7.84,292,1018.6,13.8,14.2,NA,NA,NA
46026,2014,11,20,16,50,169,4.4,5.6,2.36,11.43,7.36,291,1019.4,14.1,14.3,NA,NA,NA
46026,2014,11,20,17,50,211,3.3,4.8,2.08,10.81,6.79,279,1019.7,14,14.4,NA,NA,NA
46026,2014,11,20,18,50,178,0.6,1.2,2.25,10.81,7.56,288,1018.5,13.5,14.4,NA,NA,NA
46026,2014,11,20,19,50,196,5.7,7.1,2.09,11.43,7.4,297,1018.3,13.8,14.4,NA,NA,NA
46026,2014,11,20,20,50,138,8.7 1,0.3,2.07,10.81,7.39,286,1015,13.8,14.4,NA,NA,NA
46026,2014,11,20,21,50,175,6.4,7.7,1.84,11.43,7.01,296,1016,14.4,14.5,NA,NA,NA
46026,2014,11,20,22,50,154,5.5,6.8,1.9,11.43,7.32,306,1016.1,14.5,14.5,NA,NA,NA
46026,2014,11,20,23,50,176,6.1,7.3,1.76,10.81,6.92,288,1015.9,14.9,14.6,NA,NA,NA
46026,2014,11,21,0,50,171,7,8.3,1.62,10.81,6.5,307,1015.8,14.4,14.6,NA,NA,NA
46026,2014,11,21,1,50,213,4.3,5.5,1.91,10.81,6.98,303,1015.7,15.1,14.6,NA,NA,NA
46026,2014,11,21,2,50,252,3.1,4.4,1.85,10,6.88,283,1015.6,15.2,14.5,NA,NA,NA
46026,2014,11,21,3,50,240,2.1,2.8,1.88,10.81,6.59,296,1016.4,15.2,14.5,NA,NA,NA
46026,2014,11,21,4,50,254,0.6,1.1,1.94,10,6.94,285,1016.7,15,14.5,NA,NA,NA
46026,2014,11,21,5,50,279,1.7,2.4,1.91,10,6.81,278,1016.9,14.8,14.5,NA,NA,NA
46026,2014,11,21,6,50,293,2,2.6,1.81,9.09,6.85,284,1017.2,14.7,14.5,NA,NA,NA
46026,2014,11,21,7,50,334,2.2,3,1.69,10,6.9,278,1017.6,14.5,14.4,NA,NA,NA
46026,2014,11,21,8,50,16,2.2,2.9,2.04,10,7.52,286,1017.4,14.2,14.3,NA,NA,NA
46026,2014,11,21,9,50,77,4.7,5.8,1.85,10,7.52,294,1017.1,13.5,14.1,NA,NA,NA
46026,2014,11,21,10,50,72,4.2,5.5,1.84,9.09,7.57,280,1017.8,13.6,14.1,NA,NA,NA
46026,2014,11,21,11,50,77,4.5,5.8,1.7,13.79,7.47,298,1017.8,13.6,14.2,NA,NA,NA
46026,2014,11,21,12,50,82,3.8,4.9,1.81,10,7.49,294,1017.8,13.5,14.3,NA,NA,NA
46026,2014,11,21,13,50,82,3.7,5,1.83,10,7.82,293,1018,13.5,14.3,NA,NA,NA
46026,2014,11,21,14,50,87,4,5.2,1.83,10,7.81,295,1018.4,13.2,14.3,NA,NA,NA
46026,2014,11,21,15,50,91,4.8,5.9,1.85,10,7.99,283,1018.9,13.3,14.2,NA,NA,NA
46026,2014,11,21,16,50,87,5.2,6.7,1.96,10,7.97,283,1019.4,13.4,14.2,NA,NA,NA
46026,2014,11,21,17,50,96,5.4,6.9,2.04,10.81,8.02,288,1019.5,13.5,14.3,NA,NA,NA
46026,2014,11,21,18,50,92,4.8,6.6,2.17,10,8.27,290,1019.7,13.5,14.4,NA,NA,NA
46026,2014,11,21,19,50,96,3.6,4.9,2.21,10,8.43,296,1019.6,13.8,14.5,NA,NA,NA
46026,2014,11,21,20,50,113,3.1,4.3,2.15,10.81,8.35,289,1019.1,14,14.6,NA,NA,NA
46026,2014,11,21,21,50,161,2.3,3.1,2.2,10.81,8.69,291,1019.1,14.2,14.6,NA,NA,NA
46026,2014,11,21,22,50,175,2.1,2.7,2.19,12.12,8.84,299,1019.3,14.3,14.6,NA,NA,NA
46026,2014,11,21,23,50,167,2.4,3.2,2.09,12.9,8.75,299,1019.5,14.5,14.6,NA,NA,NA
46026,2014,11,22,0,50,180,2.6,3.5,2.11,12.12,8.93,298,1019.7,14.8,14.6,NA,NA,NA
46026,2014,11,22,1,50,164,3,4.1,2.04,12.9,8.9,303,1019.8,14.9,14.7,NA,NA,NA
46026,2014,11,22,2,50,178,3.3,3.9,2.09,12.12,8.83,302,1020.1,15,14.8,NA,NA,NA
46026,2014,11,22,3,50,164,4.2,5.3,1.87,12.12,8.24,300,1020,15.1,14.8,NA,NA,NA
46026,2014,11,22,4,50,167,5,6.2,1.98,12.12,8.36,302,1020,15.1,14.8,NA,NA,NA
46026,2014,11,22,5,50,169,6,7.2,1.94,11.43,8.04,298,1019.6,15.1,14.8,NA,NA,NA
46026,2014,11,22,6,50,173,6.5,7.5,1.73,11.43,7.07,285,1019.9,15.3,14.8,NA,NA,NA
46026,2014,11,22,7,50,175,7.2 1,0,1.71,12.9,6.76,299,1019.9,15.3,14.8,NA,NA,NA
46026,2014,11,22,8,50,177,7.8,9.2,1.77,11.43,6.82,302,1019.4,15.1,14.9,NA,NA,NA
46026,2014,11,22,9,50,177,8.4,9.6,1.86,11.43,6.47,300,1018.9,15.2,15,NA,NA,NA
46026,2014,11,22,10,50,185,7,8.8,1.87,10.81,6.24,299,1018.8,15.2,15,NA,NA,NA
