"","Var1","Var2","Freq"
"2012","Slope.min","Surfzone.size..m.",0.335551546493921
"2013","Slope.Max","Surfzone.size..m.",0.540947982707636
"2014","Coastline.hab.angle","Surfzone.size..m.",-0.380384712787701
"2019","X50cm2.10cm2","Size.of.opening",-0.384284920331013
"2029","s1113mm","Size.of.opening",-0.360289540875771
"2030","s1416mm","Size.of.opening",-0.321925001824328
"2037","Propss1to3mmcombined","Size.of.opening",-0.345303867125802
"2038","Proprecruits3mm","Size.of.opening",-0.316854613708252
"2040","Props57mm","Size.of.opening",0.761161654680831
"2041","Props810mm","Size.of.opening",0.409055043684918
"2042","Props1113mm","Size.of.opening",-0.358985640844514
"2045","LiveableRocks","Size.of.opening",-0.318559603421156
"2046","IdealLiveableRocks","Size.of.opening",-0.384284920331013
"2049","OvigFemale","Size.of.opening",-0.345073431296715
"2054","Heading","Size.of.opening",-0.585112206704152
"2055","Heading.N","Size.of.opening",0.598856147284336
"2056","Heading.S","Size.of.opening",0.624719582090073
"2058","m.to.nearest.pt","Size.of.opening",-0.360204142333
"2062","Difference.from.300.Northery.heading","Size.of.opening",0.407146084402983
"2064","Slope.average","Size.of.opening",0.334704230880878
"2066","Slope.Max","Size.of.opening",0.410275434696078
"2076","bare.sand..fine.very.course.sand.","Heading",-0.356108637776152
"2079","s35mm","Heading",0.370511102995013
"2088","FemaleProp","Heading",0.348644115551413
"2089","MaleProp","Heading",-0.348644115551413
"2092","Props35mm","Heading",0.34216368384729
"2093","Props57mm","Heading",-0.447426901755496
"2106","Size.of.opening","Heading",-0.585112206704152
"2111","m.to.nearest.pt","Heading",0.537690483316475
"2112","m.to.land.in.300dir","Heading",0.67767959812004
"2113","percentage.of.MWD.within.range.2014","Heading",0.686600946820332
"2114","percent.in.range.2013","Heading",0.447800586140086
"2115","Difference.from.300.Northery.heading","Heading",-0.667995634782196
"2126","X.10cm2..course.sand","Heading.N",-0.444558997143065
"2128","bare.cobble...2cm.","Heading.N",0.322149647977712
"2129","bare.sand..fine.very.course.sand.","Heading.N",-0.678436017226957
"2136","s1416mm","Heading.N",-0.346780213431839
"2137","s1720mm","Heading.N",-0.52876686626984
"2143","Propss1to3mmcombined","Heading.N",-0.364600539942352
"2144","Proprecruits3mm","Heading.N",-0.399376230154346
"2146","Props57mm","Heading.N",0.521510973506871
"2147","Props810mm","Heading.N",0.443274931770164
"2149","Props1416mm","Heading.N",-0.333298140281597
"2153","NonliveableRocks","Heading.N",0.365153578317856
"2155","OvigFemale","Heading.N",-0.492524682167278
"2158","Surfzone.size..m.","Heading.N",0.444599284780698
"2159","Size.of.opening","Heading.N",0.598856147284336
"2162","Heading.S","Heading.N",0.771984488061183
"2163","Heading.minus.coast","Heading.N",-0.70097707462082
"2165","m.to.land.in.300dir","Heading.N",0.34889224442446
"2166","percentage.of.MWD.within.range.2014","Heading.N",0.482653446385826
"2170","Slope.average","Heading.N",0.542790667647394
"2171","Slope.min","Heading.N",0.506515491080894
"2172","Slope.Max","Heading.N",0.600132000906743
"2173","Coastline.hab.angle","Heading.N",-0.416027323324252
"2178","X50cm2.10cm2","Heading.S",-0.507381080539466
"2180","cemented.rock.1m2.10cm2","Heading.S",0.501447061384935
"2181","bare.cobble...2cm.","Heading.S",0.3770297468754
"2182","bare.sand..fine.very.course.sand.","Heading.S",-0.306176071914726
"2183","rocky.bench","Heading.S",-0.376663007603632
"2184","recruits3mm","Heading.S",-0.312383638149644
"2192","s1to3mmcombined","Heading.S",-0.303136433438961
"2196","Propss1to3mmcombined","Heading.S",-0.385592873687344
"2197","Proprecruits3mm","Heading.S",-0.386809209560959
"2199","Props57mm","Heading.S",0.612930483520712
"2200","Props810mm","Heading.S",0.491048235827013
"2205","IdealLiveableRocks","Heading.S",-0.507381080539466
"2207","CobbleCourseSand","Heading.S",0.362799185938691
"2208","OvigFemale","Heading.S",-0.454847004464547
"2212","Size.of.opening","Heading.S",0.624719582090073
"2214","Heading.N","Heading.S",0.771984488061183
"2216","Heading.minus.coast","Heading.S",-0.777465138377087
"2217","m.to.nearest.pt","Heading.S",-0.391519518437913
"2222","Total.degrees.opening","Heading.S",-0.488651705917486
"2223","Slope.average","Heading.S",0.351346184382754
"2225","Slope.Max","Heading.S",0.428142198168031
"2226","Coastline.hab.angle","Heading.S",-0.649620862141917
"2230","Ovigerous","Heading.minus.coast",0.411012895421694
"2231","X50cm2.10cm2","Heading.minus.coast",0.582083321819558
"2233","cemented.rock.1m2.10cm2","Heading.minus.coast",-0.36351440491145
"2235","bare.sand..fine.very.course.sand.","Heading.minus.coast",0.320426420818769
"2239","s57mm","Heading.minus.coast",-0.316140879416179
"2241","s1113mm","Heading.minus.coast",0.3854886503284
"2252","Props57mm","Heading.minus.coast",-0.454062532005374
"2254","Props1113mm","Heading.minus.coast",0.309286133045059
"2257","LiveableRocks","Heading.minus.coast",0.336971906353484
"2258","IdealLiveableRocks","Heading.minus.coast",0.582083321819558
"2259","NonliveableRocks","Heading.minus.coast",-0.462604477489811
"2261","OvigFemale","Heading.minus.coast",0.595078287559645
"2262","Size.1","Heading.minus.coast",0.421345817884941
"2263","Size.2","Heading.minus.coast",0.328814456479028
"2264","Surfzone.size..m.","Heading.minus.coast",-0.361627417433728
"2267","Heading.N","Heading.minus.coast",-0.70097707462082
"2268","Heading.S","Heading.minus.coast",-0.777465138377087
"2272","percentage.of.MWD.within.range.2014","Heading.minus.coast",-0.41874350752374
"2276","Slope.average","Heading.minus.coast",-0.389758824358425
"2277","Slope.min","Heading.minus.coast",-0.325482210001774
"2278","Slope.Max","Heading.minus.coast",-0.436281059405577
"2279","Coastline.hab.angle","Heading.minus.coast",0.594930297017179
"2280","Females.All","m.to.nearest.pt",-0.341398672104864
"2281","Males.All","m.to.nearest.pt",-0.417506822229865
"2283","Ovigerous","m.to.nearest.pt",-0.310691097776566
"2286","cemented.rock.1m2.10cm2","m.to.nearest.pt",-0.442750461961505
"2287","bare.cobble...2cm.","m.to.nearest.pt",-0.493392872663396
"2289","rocky.bench","m.to.nearest.pt",0.599313748262225
"2293","s810mm","m.to.nearest.pt",-0.391994747724664
"2299","MaleFemales","m.to.nearest.pt",-0.382828248872248
"2305","Props57mm","m.to.nearest.pt",-0.511506257401344
"2306","Props810mm","m.to.nearest.pt",-0.361327388394864
"2309","Props1720mm","m.to.nearest.pt",0.644223814454091
"2310","LiveableRocks","m.to.nearest.pt",-0.345460104179873
"2312","NonliveableRocks","m.to.nearest.pt",0.480171228426009
"2313","CobbleCourseSand","m.to.nearest.pt",-0.512316695275117
"2315","Size.1","m.to.nearest.pt",-0.369292901085061
"2316","Size.2","m.to.nearest.pt",-0.415175063538805
"2318","Size.of.opening","m.to.nearest.pt",-0.360204142333
"2319","Heading","m.to.nearest.pt",0.537690483316475
"2321","Heading.S","m.to.nearest.pt",-0.391519518437913
"2325","percentage.of.MWD.within.range.2014","m.to.nearest.pt",0.689165236633204
"2326","percent.in.range.2013","m.to.nearest.pt",0.3136081978749
"2327","Difference.from.300.Northery.heading","m.to.nearest.pt",-0.801048276839178
"2328","Total.degrees.opening","m.to.nearest.pt",0.64856142566596
"2332","Coastline.hab.angle","m.to.nearest.pt",0.501507950096835
"2333","Females.All","m.to.land.in.300dir",0.407764383496656
"2338","X.10cm2..course.sand","m.to.land.in.300dir",-0.6533521987546
"2339","cemented.rock.1m2.10cm2","m.to.land.in.300dir",-0.344734877280548
"2342","rocky.bench","m.to.land.in.300dir",0.337661342581339
"2347","s1113mm","m.to.land.in.300dir",0.391081160177514
"2348","s1416mm","m.to.land.in.300dir",0.305835783832142
"2353","FemaleProp","m.to.land.in.300dir",0.475054626298314
"2354","MaleProp","m.to.land.in.300dir",-0.475054626298314
"2370","Surfzone.size..m.","m.to.land.in.300dir",0.394522689164486
"2372","Heading","m.to.land.in.300dir",0.67767959812004
"2373","Heading.N","m.to.land.in.300dir",0.34889224442446
"2378","percentage.of.MWD.within.range.2014","m.to.land.in.300dir",0.674873612184935
"2382","Slope.average","m.to.land.in.300dir",0.329724610575703
"2383","Slope.min","m.to.land.in.300dir",0.39336657980252
"2385","Coastline.hab.angle","m.to.land.in.300dir",-0.535800939613244
"2391","X.10cm2..course.sand","percentage.of.MWD.within.range.2014",-0.552824349455464
"2392","cemented.rock.1m2.10cm2","percentage.of.MWD.within.range.2014",-0.495118655647807
"2394","bare.sand..fine.very.course.sand.","percentage.of.MWD.within.range.2014",-0.513680089691231
"2395","rocky.bench","percentage.of.MWD.within.range.2014",0.620832283748929
"2418","NonliveableRocks","percentage.of.MWD.within.range.2014",0.422324380112042
"2423","Surfzone.size..m.","percentage.of.MWD.within.range.2014",0.356198107990713
"2425","Heading","percentage.of.MWD.within.range.2014",0.686600946820332
"2426","Heading.N","percentage.of.MWD.within.range.2014",0.482653446385826
"2428","Heading.minus.coast","percentage.of.MWD.within.range.2014",-0.41874350752374
"2429","m.to.nearest.pt","percentage.of.MWD.within.range.2014",0.689165236633204
"2430","m.to.land.in.300dir","percentage.of.MWD.within.range.2014",0.674873612184935
"2433","Difference.from.300.Northery.heading","percentage.of.MWD.within.range.2014",-0.713017796301359
"2434","Total.degrees.opening","percentage.of.MWD.within.range.2014",0.637253221866509
"2435","Slope.average","percentage.of.MWD.within.range.2014",0.331141668408127
"2436","Slope.min","percentage.of.MWD.within.range.2014",0.422975559634798
"2441","No.Sex.All","percent.in.range.2013",0.33979506173291
"2442","Ovigerous","percent.in.range.2013",-0.361388173438621
"2443","X50cm2.10cm2","percent.in.range.2013",-0.504579778805364
"2450","s35mm","percent.in.range.2013",0.472812466108537
"2453","s1113mm","percent.in.range.2013",-0.319511471491464
"2454","s1416mm","percent.in.range.2013",-0.323443916770717
"2463","Props35mm","percent.in.range.2013",0.485837958663265
"2469","LiveableRocks","percent.in.range.2013",-0.313898893874085
"2470","IdealLiveableRocks","percent.in.range.2013",-0.504579778805364
"2471","NonliveableRocks","percent.in.range.2013",0.508141671862099
"2473","OvigFemale","percent.in.range.2013",-0.423516590192112
"2478","Heading","percent.in.range.2013",0.447800586140086
"2482","m.to.nearest.pt","percent.in.range.2013",0.3136081978749
"2486","Difference.from.300.Northery.heading","percent.in.range.2013",-0.330811870992937
"2488","Slope.average","percent.in.range.2013",-0.613892632373975
"2489","Slope.min","percent.in.range.2013",-0.594670727021358
"2490","Slope.Max","percent.in.range.2013",-0.599929803481128
"2494","No.Sex.All","Difference.from.300.Northery.heading",-0.521897953754696
"2498","cemented.rock.1m2.10cm2","Difference.from.300.Northery.heading",0.329102450363817
"2500","bare.sand..fine.very.course.sand.","Difference.from.300.Northery.heading",0.614009215249767
"2501","rocky.bench","Difference.from.300.Northery.heading",-0.519213917970665
"2502","recruits3mm","Difference.from.300.Northery.heading",-0.501446042164496
"2503","s35mm","Difference.from.300.Northery.heading",-0.460254859673571
"2507","s1416mm","Difference.from.300.Northery.heading",0.350250047139462
"2508","s1720mm","Difference.from.300.Northery.heading",0.417582727609465
"2509","ALL","Difference.from.300.Northery.heading",-0.350533101257477
"2510","s1to3mmcombined","Difference.from.300.Northery.heading",-0.531073095542931
"2514","Propss1to3mmcombined","Difference.from.300.Northery.heading",-0.377264842899857
"2515","Proprecruits3mm","Difference.from.300.Northery.heading",-0.302437249228044
"2516","Props35mm","Difference.from.300.Northery.heading",-0.343788838241944
"2517","Props57mm","Difference.from.300.Northery.heading",0.333271853061513
"2518","Props810mm","Difference.from.300.Northery.heading",0.359096415427537
"2524","NonliveableRocks","Difference.from.300.Northery.heading",-0.528145891280528
"2526","OvigFemale","Difference.from.300.Northery.heading",0.31112276252108
"2530","Size.of.opening","Difference.from.300.Northery.heading",0.407146084402983
"2531","Heading","Difference.from.300.Northery.heading",-0.667995634782196
"2535","m.to.nearest.pt","Difference.from.300.Northery.heading",-0.801048276839178
"2537","percentage.of.MWD.within.range.2014","Difference.from.300.Northery.heading",-0.713017796301359
"2538","percent.in.range.2013","Difference.from.300.Northery.heading",-0.330811870992937
"2540","Total.degrees.opening","Difference.from.300.Northery.heading",-0.63511867196562
"2549","X50cm2.10cm2","Total.degrees.opening",0.383926728924385
"2550","X.10cm2..course.sand","Total.degrees.opening",-0.559427893742333
"2551","cemented.rock.1m2.10cm2","Total.degrees.opening",-0.778545655867386
"2553","bare.sand..fine.very.course.sand.","Total.degrees.opening",-0.457174051451694
"2554","rocky.bench","Total.degrees.opening",0.800934888959478
"2556","s35mm","Total.degrees.opening",0.321490652920886
"2561","s1720mm","Total.degrees.opening",-0.424499919549683
"2562","ALL","Total.degrees.opening",0.330178062845411
"2576","IdealLiveableRocks","Total.degrees.opening",0.383926728924385
"2578","CobbleCourseSand","Total.degrees.opening",-0.376720365039659
"2586","Heading.S","Total.degrees.opening",-0.488651705917486
"2588","m.to.nearest.pt","Total.degrees.opening",0.64856142566596
"2590","percentage.of.MWD.within.range.2014","Total.degrees.opening",0.637253221866509
"2592","Difference.from.300.Northery.heading","Total.degrees.opening",-0.63511867196562
"2597","Coastline.hab.angle","Total.degrees.opening",0.434754012177504
"2598","Females.All","Slope.average",0.606347446222703
"2599","Males.All","Slope.average",0.516549096507977
"2600","No.Sex.All","Slope.average",-0.308126526383127
"2601","Ovigerous","Slope.average",0.437484918150674
"2603","X.10cm2..course.sand","Slope.average",-0.60390463990391
"2608","recruits3mm","Slope.average",-0.367625528259238
"2610","s57mm","Slope.average",0.327932249506401
"2611","s810mm","Slope.average",0.572830119208668
"2612","s1113mm","Slope.average",0.371601551099425
"2613","s1416mm","Slope.average",0.383784250873261
"2616","s1to3mmcombined","Slope.average",-0.367572023746036
"2617","MaleFemales","Slope.average",0.576752104952759
"2618","FemaleProp","Slope.average",0.485120199923883
"2619","MaleProp","Slope.average",-0.485120199923883
"2620","Propss1to3mmcombined","Slope.average",-0.585647188707702
"2621","Proprecruits3mm","Slope.average",-0.536587590704111
"2622","Props35mm","Slope.average",-0.327369908659016
"2624","Props810mm","Slope.average",0.68524868767677
"2633","Size.1","Slope.average",0.356905507142321
"2634","Size.2","Slope.average",0.350387154513512
"2635","Surfzone.size..m.","Slope.average",0.471658908269444
"2636","Size.of.opening","Slope.average",0.334704230880878
"2638","Heading.N","Slope.average",0.542790667647394
"2639","Heading.S","Slope.average",0.351346184382754
"2640","Heading.minus.coast","Slope.average",-0.389758824358425
"2642","m.to.land.in.300dir","Slope.average",0.329724610575703
"2643","percentage.of.MWD.within.range.2014","Slope.average",0.331141668408127
"2644","percent.in.range.2013","Slope.average",-0.613892632373975
"2648","Slope.min","Slope.average",0.948551055053831
"2649","Slope.Max","Slope.average",0.964403636157963
"2650","Coastline.hab.angle","Slope.average",-0.580898993914544
"2651","Females.All","Slope.min",0.420297379461932
"2653","No.Sex.All","Slope.min",-0.331522334423498
"2654","Ovigerous","Slope.min",0.355257999266459
"2655","X50cm2.10cm2","Slope.min",0.408498486866536
"2656","X.10cm2..course.sand","Slope.min",-0.587314529928339
"2661","recruits3mm","Slope.min",-0.346446465418588
"2662","s35mm","Slope.min",-0.306989395569839
"2664","s810mm","Slope.min",0.341546982451134
"2665","s1113mm","Slope.min",0.344528373842451
"2666","s1416mm","Slope.min",0.370874432575909
"2669","s1to3mmcombined","Slope.min",-0.352923693852243
"2670","MaleFemales","Slope.min",0.357786689713655
"2671","FemaleProp","Slope.min",0.398157120139296
"2672","MaleProp","Slope.min",-0.398157120139296
"2673","Propss1to3mmcombined","Slope.min",-0.536530372892684
"2674","Proprecruits3mm","Slope.min",-0.481454255118552
"2675","Props35mm","Slope.min",-0.352695615621373
"2677","Props810mm","Slope.min",0.570260035181699
"2682","IdealLiveableRocks","Slope.min",0.408498486866536
"2684","CobbleCourseSand","Slope.min",-0.342187597533719
"2688","Surfzone.size..m.","Slope.min",0.335551546493921
"2691","Heading.N","Slope.min",0.506515491080894
"2693","Heading.minus.coast","Slope.min",-0.325482210001774
"2695","m.to.land.in.300dir","Slope.min",0.39336657980252
"2696","percentage.of.MWD.within.range.2014","Slope.min",0.422975559634798
"2697","percent.in.range.2013","Slope.min",-0.594670727021358
"2700","Slope.average","Slope.min",0.948551055053831
"2702","Slope.Max","Slope.min",0.842827508235124
"2703","Coastline.hab.angle","Slope.min",-0.464394154666024
"2704","Females.All","Slope.Max",0.65353303354198
"2705","Males.All","Slope.Max",0.632368117421176
"2707","Ovigerous","Slope.Max",0.406076644830969
"2709","X.10cm2..course.sand","Slope.Max",-0.579123624523429
"2712","bare.sand..fine.very.course.sand.","Slope.Max",-0.316891261035402
"2714","recruits3mm","Slope.Max",-0.360015743270287
"2716","s57mm","Slope.Max",0.452649967440025
"2717","s810mm","Slope.Max",0.668474543600594
"2718","s1113mm","Slope.Max",0.30827615870014
"2720","s1720mm","Slope.Max",-0.325928837225961
"2722","s1to3mmcombined","Slope.Max",-0.357651188517347
"2723","MaleFemales","Slope.Max",0.65631633379212
"2724","FemaleProp","Slope.Max",0.428213285763745
"2725","MaleProp","Slope.Max",-0.428213285763745
"2726","Propss1to3mmcombined","Slope.Max",-0.565345656843807
"2727","Proprecruits3mm","Slope.Max",-0.523878684936476
"2729","Props57mm","Slope.Max",0.437051719079577
"2730","Props810mm","Slope.Max",0.705782003600793
"2739","Size.1","Slope.Max",0.35784974793735
"2740","Size.2","Slope.Max",0.353111138737942
"2741","Surfzone.size..m.","Slope.Max",0.540947982707636
"2742","Size.of.opening","Slope.Max",0.410275434696078
"2744","Heading.N","Slope.Max",0.600132000906743
"2745","Heading.S","Slope.Max",0.428142198168031
"2746","Heading.minus.coast","Slope.Max",-0.436281059405577
"2750","percent.in.range.2013","Slope.Max",-0.599929803481128
"2753","Slope.average","Slope.Max",0.964403636157963
"2754","Slope.min","Slope.Max",0.842827508235124
"2756","Coastline.hab.angle","Slope.Max",-0.578450888836589
"2757","Females.All","Coastline.hab.angle",-0.533093108252359
"2758","Males.All","Coastline.hab.angle",-0.440032068067779
"2762","X.10cm2..course.sand","Coastline.hab.angle",0.312799725321091
"2763","cemented.rock.1m2.10cm2","Coastline.hab.angle",-0.392737241284711
"2764","bare.cobble...2cm.","Coastline.hab.angle",-0.307924700888443
"2766","rocky.bench","Coastline.hab.angle",0.38882315056443
"2769","s57mm","Coastline.hab.angle",-0.367834506320764
"2770","s810mm","Coastline.hab.angle",-0.495722315358358
"2772","s1416mm","Coastline.hab.angle",-0.366089503287819
"2776","MaleFemales","Coastline.hab.angle",-0.500601420947374
"2777","FemaleProp","Coastline.hab.angle",-0.659098045193124
"2778","MaleProp","Coastline.hab.angle",0.659098045193124
"2779","Propss1to3mmcombined","Coastline.hab.angle",0.354706310647347
"2780","Proprecruits3mm","Coastline.hab.angle",0.335015946100684
"2782","Props57mm","Coastline.hab.angle",-0.310423749530602
"2783","Props810mm","Coastline.hab.angle",-0.54625086807814
"2786","Props1720mm","Coastline.hab.angle",0.324933656347039
"2793","Size.2","Coastline.hab.angle",-0.334869485513074
"2794","Surfzone.size..m.","Coastline.hab.angle",-0.380384712787701
"2797","Heading.N","Coastline.hab.angle",-0.416027323324252
"2798","Heading.S","Coastline.hab.angle",-0.649620862141917
"2799","Heading.minus.coast","Coastline.hab.angle",0.594930297017179
"2800","m.to.nearest.pt","Coastline.hab.angle",0.501507950096835
"2801","m.to.land.in.300dir","Coastline.hab.angle",-0.535800939613244
"2805","Total.degrees.opening","Coastline.hab.angle",0.434754012177504
"2806","Slope.average","Coastline.hab.angle",-0.580898993914544
"2807","Slope.min","Coastline.hab.angle",-0.464394154666024
"2808","Slope.Max","Coastline.hab.angle",-0.578450888836589
